text,id,binary,multiclass
"Peter and James, Gold striker needs a good chunk of land. At least it has the benefit of being built on flat land. Rebuilding isnt hopeless, but i wouldnt count on it",1068,Not Hope,Not Hope
"I am focusing on the next following blasting Altcoins :  Defi swap  (DEFC)  Yearn finance (YFI)  Cosmos (Atom)  Uniswap (UNI)  Decentraland (MANA)  Solana ( SOL)  Lucky block (LBLOCK)  DO YOU WANT TO KNOW WHY? DM ME,  #AltcoinSeason2022 #NFTs #btc #cryptocurrency",2601,Not Hope,Not Hope
"Jack,  &gt;&gt; The feel of his large hand- so strong, so warm and possessive on her, sent heat curling thought her body. Desire rose sharply, he was seducing her with tenderness that maybe he didn’t know he had.   They had fucked in an alley, and he would remember that. But she’d &gt;&gt;",8038,Not Hope,Not Hope
"#URL# Aspire 7 Refreshed With 12th Gen Intel Core i5 Chip, GeForce GTX 1650 GPU in India: Details #URL#",5908,Not Hope,Not Hope
"Eric,  How pathetic.  I suppose that people who would actually believe you have never even attempted to read The Constitution... and you count on that. #URL#",1054,Not Hope,Not Hope
"“Don’t just count your blessings. Be the blessing other people count on.”  - Unknown   Proud of our guys working at the YMCA here in Victoria. You never know who you may inspire if you just sacrifice a little of your time. Everyone,   #WeHere #URL#",5366,Not Hope,Not Hope
"Just the responses I was hoping to see.   A. J. Epenesa, Cody Ford, Zack Moss. All day 2 draft picks that have yet to live up to hype.   If one was to make a jump, who do you think it would be?  #BillsMafia #URL#",6759,Hope,Generalized Hope
not me being the rich grown up sibling in my family lawl cant afford a world tour atp but probably sum day #inshaallah  #URL#,6565,Hope,Unrealistic Hope
"Sarah,  As the R v W protests escalate, expect expanded violence and MSM, leftist political pundits encouraging the extremists. Next will be the looting and burning as rioters ‘deserve’ a new TV to assuage their angst! #URL#",6119,Not Hope,Not Hope
"Nick,  im gonna be honest i was gonna do a little trolling but i wont  youre an awesome person and friend and i really hope everything that you hope and desire comes to fruition",7819,Hope,Generalized Hope
People directly involved in trying to overthrow the US Government should not expect to be treated kindly and normally in public. It’s not our fault you haven’t been locked up yet. #URL#,3195,Not Hope,Not Hope
"Everyone, I just quickly had over noticed I like Hailey glasses her new 1s mine sort of look Hailey, glasses are much more fancy,nicer than,my glasses I see a vauge similarity the glass frames ,wanted 2drop a quick note Hails I like ur glasses.hope Justin is ok I will pray for4Justin.",7639,Hope,Generalized Hope
"Everyone, A majority of women support the right to abortion. You said “You realize don't you, that a large percentage of women are in favor of restrictions on abortion. Don't their opinions count?”",5613,Not Hope,Not Hope
But to all who did accept him and believe in him he gave the right to become children of God. John 1:12 NCV  #URL# #URL#,4118,Not Hope,Not Hope
"We aspire to be the first app you install on your Shopify store  As a Shopify store owner, do you want to achieve 2X more conversions.  Then the first app you need to #install on your Shopify store is Engati. #URL# #conversions #optimization #URL#",843,Hope,Realistic Hope
"Everyone, That's great because being gay isn't contagious. Much like being born to straight parents who have been married for 30 years didn't make me straight. AmazingI kindly reject the offer to stay celibate and wish to have a fulfilling relationship with someone the same gender as me.",4421,Hope,Realistic Hope
"Everyone, ""life is my prayer""  by living you exist some call it pray some call it game some call it life  so, live thats all folks",7088,Not Hope,Not Hope
The government is making difficult decisions right now.  But inshallah time will prove that as always the PML-N was able to take this country out of difficult times.  #PMLNRebuildingPakistan. #PMLNRebuildingPakistan,5364,Hope,Realistic Hope
I only want money n I can make that myself… why do y’all expect me to kiss y’all’s ass?  I don’t speak first unless we have a built up rapport. Y’all don’t think about shit like that so why should I speak when we have nothing in common?  IM NOT!,288,Not Hope,Not Hope
overheard conversation at target girl: *yelling* mom why did you leave me alone with the baby? mom: because I’m hoping someone will kidnap you! *silence* mom: not funny?,1333,Hope,Unrealistic Hope
"Joe,  She knows, she’s being disingenuous with that question and also Dems didn’t anticipate a rogue SCOTUS that was radical enough to set the country back 50 years. Do better Joe, ",6603,Not Hope,Not Hope
"Ethan,  What a waste of dollars to pander to the whining.  We had sufficient staff before,  we have not doubled in population.   People just need better planning and understand due to covid anticipate 4 times or more the normal wait even on car parts.",6905,Not Hope,Not Hope
"I yearn to radiate AK-12's energy. Both the smug and ""I will kill you slowly and look expressionless while doing so"" #URL#",4703,Hope,Unrealistic Hope
"Sam and John, I would love any support for our school library! I am hoping to welcome our readers back with some fresh titles this fall! Please consider a RT or donation! #URL# #URL#",851,Hope,Generalized Hope
"uncomfortably similar to the refusal to listen to &amp; believe former evangelicals’ constant attempts to explain, for decades, what happened on Friday only to be met with dismissive “well that’s just crazy” scoffing.   I understand the impulse—it’s a defense mechanism against",7516,Not Hope,Not Hope
"Michael and Mike, Shane the lyrics are touching. For some reason they made me yearn for a time long ago.  Thankyou.",6891,Not Hope,Not Hope
"The fragrance of baguettes is so fucking nice. Fresh out of the oven, hot. The shell of the bread was like beaming sun, for it encasing the jubilant crump within. I MERELY YEARN TO EAT THIS DIVINE SUBSTANCE BUT NAH &gt;_&lt; #URL#",7375,Not Hope,Not Hope
"Everyone, Americans used to believe blacks didn't have voting or many other rights.  They broke laws to change that knowing the possible consequences. It's the same belief for those that believe abortion rights is a right under the laws of the US.",1468,Not Hope,Not Hope
"Hello    I think the view count on NAYEON ""POP!"" M/V has stopped for some hours. I would like to confirm if the number of video views has been taken. Please take action to ensure that the number of missing views can be returned as soon as possible. Thank you.",3828,Not Hope,Not Hope
i fucking not only hope but at this point anticipate that you die the most fucking gruesome and torturous death t… — anonnnnn i‘m serious what did i do i‘m begging on my knees sucking your dick  #URL#,4719,Hope,Unrealistic Hope
"Jack and Alex, They'd be bringing a child into the world to suffer and die for their selfish desire to spend time with it.",7462,Not Hope,Not Hope
"“Never believe that a few caring people can't change the world. For, indeed, that's all who ever have.” - Margaret Mead #WritingCommunity #poetry #recovery #screenwriting #writing #URL#",1542,Hope,Generalized Hope
It is my wish that thee shall not throw thyself on the ground at times of inconvenience. #URL#,6353,Hope,Realistic Hope
Me too!! We need to keep that seat and I believe she’s the only AZ democrat who can do that #URL#,800,Hope,Realistic Hope
"Mike and Matt, POPS YOU LOOK AMAZING! We can always count on you in terms of voice and charisma.  the choreography looks impressive too! Can't wait to see the future stages! ",6487,Hope,Generalized Hope
"Max and Joe, I think if a kid and his family who aren't religious were forced to pray they'd probably win that case too.",7954,Hope,Unrealistic Hope
"Sarah,  Here's hoping that should he make the 53 man roster, Alim McNeill swaps jersey numbers with him.",1438,Hope,Realistic Hope
really wish marxist-leninists weren’t a thing.  at least be spicy and go with maoism it’s still wrong but at least with maoism you get rid of the landlords.,6373,Hope,Unrealistic Hope
"Alex,  Sorry, I could only make it through 42 seconds of that INSANE video. Do people really believe that ? What a wack job.",936,Not Hope,Not Hope
"Every time I sit on my toilet with my trustee Alex,  I count my blessings",3039,Not Hope,Not Hope
if I'm seeing you tomorrow I would hope you knew me  — Stop playing around. You impersonating  #URL#,6570,Hope,Generalized Hope
"This woman knows nothing about the Bible &amp; nothing about Christianity. She thinks Christian women don’t believe in birth control. I’ve used birth control my entire adult life. I have a Mirena IUD, I dont menstruate which is fantastic. I have never been pregnant or had an abortion",3862,Not Hope,Not Hope
Most of the memorable N64 games that are actually worth playing were not made by nintendo. You can count the amount of Good N64 games actually developed in house by nintendo on one hand,2620,Not Hope,Not Hope
"They expected our program to ""fix"" their kid, to give them the child they were hoping for when they adopted, leaving their kid w us like a car at the shop. The level of attachment wounding of this on top of whatever they experienced before they were adopted was staggering.",2271,Not Hope,Not Hope
"Peter,  I don't know exactly where to find the rule but...it's the rule   If you Google, ""players on COVID IL don't count towards 40-man"", you'll find plenty of other examples",7617,Not Hope,Not Hope
"Sam,  Believe me the lost are clueless as to what our Jesus can do Ann. Pray for the lost to be saved and this whole country could be turned around. Jesus is the ONLY ONE that can heal our broken country. ",206,Hope,Realistic Hope
"Michael,  Biggest obstacle? Getting a visa to work or live there.   I am an  living in . I am married to a , so my visa was easy, but expensive ($3,400 + attorney), will cost same amount when I renew at 2.5 years.   Love it here. Wish we had made the move sooner (came in 2020).",1419,Not Hope,Not Hope
"Ben,  The mentally challenged believe the police officers craft, introduce, and pass federal legislation - you know, like the democrats didn't in the last 50 years for abortion rights.",8088,Not Hope,Not Hope
"Paul,  Agree.  I have often made that point in the past when people would say ""look, cases have been increasing for three weeks and deaths are not"" -- there is a lot more lag in the system than people anticipate  We shall see...",4314,Not Hope,Not Hope
2/2: to get invited to on-the-spot interview sessions with your preferred employers!   Sign up today at #URL# ,3563,Not Hope,Not Hope
"Everyone, I think she would elbow any child standing in her way. The girl was standing too close and it made Nancy uncomfortable. So she did the only thing she knew (no, not eat her), she elbowed her hoping she would move over and stop hogging the spotlight.",520,Not Hope,Not Hope
"Peter and Max, Wish we could see that kind of action by LASD in our area. Illegal fire works after midnight and still going at 4am in this area and LASD says they can’t find the bad guys. ",4612,Hope,Unrealistic Hope
"James,  i’m going to loona by myself and am just hoping to make friends in line outside the venue",4051,Hope,Realistic Hope
The internal fire could never be extinguished!   Life From The Ashes was born out of the desire to help families rebuild their lives after devastating loss. Please help us get the word out or support us by making a #donation here: #URL# #URL#,2155,Hope,Generalized Hope
"how to manifest quickly:  1. assume you have your desire.  2. keep your thoughts in check. stay in the knowing that you have your desire.  3. keep persisting regardless of what the 3D throws at you. remember that’s not your reality, the 4D is.",5312,Hope,Generalized Hope
/ idk if I want roxy to have a love interest as she doesn’t believe in love which is kinda sad if you think about it.,8049,Not Hope,Not Hope
"Ben,  One can never anticipate the taste of the general public  Just look at (insert inexplicable pop culture phenomenon here) ",5157,Not Hope,Not Hope
"Sarah,  Inshallah he will win from Sindh hum log tang hain zadari leg sy choron sy bishinion sy",5743,Hope,Realistic Hope
"Hi Ethan,  hoping to hear #YetToCome   Ethan,   on your station today Thank you very much",6851,Hope,Realistic Hope
"Ben and Jack, I understand that Portal Finance is still in the early stages of technology development. But do you anticipate adding support for other chains such as allowing the exchange of other chains like Ethereum to polygons directly without going through Bitcoin in the future?",7294,Not Hope,Not Hope
"Everyone, He ain’t never lied. We all yearn for the days of the radical Republicans to come back.",4829,Hope,Unrealistic Hope
"Matt and Sam, This History Teacher needs his David,  Teacher Wish List CONQUERED! please help me get ready for next school year! #URL# #URL#",4095,Hope,Generalized Hope
"David and Sarah, The birth parents do not have to relinquish their rights. The courts can, and do terminate parental rights when reunification is no longer In The child’s best interest.  Over 400,000 nationwide are eligible today. I expect foster homes will be mostly empty by the end of the year!",2958,Hope,Realistic Hope
Idk I think we should count harmonies by the hive on “sorry not sorry” last year too and idgaf what anyone has to say about it #URL#,5332,Not Hope,Not Hope
i wish they had like a full album that i can buy. i refuse to buy something that has one or 2 songs.,6063,Hope,Unrealistic Hope
"“  Mountains and rivers always meet, you can anticipate it in the future.”  The meaning of these two sentences is ""Like the mountains and rivers that always meet, we will also have the day to meet again. Let's wait for it."" #URL#",7492,Hope,Generalized Hope
"Mostly infrastructure photos for the last couple days (I'm behind on my UC Davis bollard count reports), but I did have a lovely interaction while trying to park the quadricycle at a barely accessible rack at TJs this morning.",2156,Not Hope,Not Hope
96 years old is a very respectable age. It's amazing to know he was still making music as late as last year. That's the sort of passion for your craft you can only aspire to.,7544,Hope,Generalized Hope
"In celebration of #PrideMonth, we asked STEM professionals from the LGBTQIA+ community about their thoughts on the importance of diversity &amp; inclusion in STEM. Their reflections make us feel inspired and hopeful!    #STEMrolemodels #DiversityandInclusion #URL#",1195,Hope,Generalized Hope
FURY is getting us nowhere. We need swift decisive action. Steps to codify should already be in place. Anticipate and prepare instead of delay and repeated verbiage vs action. Get things done. #URL#,4837,Not Hope,Not Hope
"Matt,  Thank you for helping to make this amazing roblox game hope it make it make it into the bloxia awards",5834,Hope,Generalized Hope
"John,  At this point, the Switch can barely run 3rd party games at all. At least JRPGs run well on the Switch. However, I was hoping for Pokemon and BotW2, and other first party reveals. I'm disappointed. I wonder why Nintendo's news cycle has been so barebones lately.",5309,Hope,Generalized Hope
"Everyone, IDK, there's only 27~39 or so men left there (depending on how you count)",734,Not Hope,Not Hope
"happy belated birthday Eric,  i love you!! i hope your day was filled with love and happiness and you enjoyed it with your loved ones",7964,Hope,Generalized Hope
"Max,  We’re a Constitutional Republic, not a Democracy of elected politicians who believe they rule and not the voters who elected them into office. We Taxpayers are pissed!",5358,Not Hope,Not Hope
"Everyone, Been here, my revenge is happening. I'm turning evil into goodness, every day, everywhere.  It's not just me.   Humanity is awakening. There's a better future for ALL.  The decadent USA-NATO empire of death and capitalism, must evolve now.  Stay hopeful!   #PTSDAwarenessDay",5981,Hope,Generalized Hope
"David and Matt, I actually do not know this. What I do know is that the US pretense for thaad was not for them. I do not believe this tho.",1786,Not Hope,Not Hope
I hope everyone is doing well we will be kicking off MOS season 35 come roll some balls with me,7990,Hope,Generalized Hope
First: DuckTales  Favorite: House of Mouse  I haven’t seen anything recent unless if you count one episode Mickey Mouse Mixed Up Adventures on Disney+ that I watched out of curiosity #URL#,6652,Not Hope,Not Hope
"James,  So teachers should be able to pray to satan or whoever they worship then. Carry-on",4965,Not Hope,Not Hope
"Sarah,  Nope. It was a silver lining that the covid mandate revealed the fruitiest healthcare workers. If they don't believe in basic science and healthcare &amp; can't do the barest minimum for their patients or themselves of being vaxxed then I don't want them treating my loved or I.",6424,Not Hope,Not Hope
"James,  No, Sir!  Between the vaccine mandate and this, you are very wrong!  Moreover, one lone officer posted in a very difficult, dangerous time in New York City, along with guns easily carried and concealed didn't make sense, either. Still, I remain hopeful for New York City.",1724,Hope,Generalized Hope
"James,  They made a big deal about the team’s philosophy changing with the pick. Hard to anticipate",78,Not Hope,Not Hope
"Max and God, He's definitely right, but by the end of this I kind of felt less hopeful. The labor movement in the US, though tenacious, seems battered and beaten to me. Unions have faded into the background.",6478,Hope,Generalized Hope
"Yang ni Acer Aspire ES1-433, 6th gen platform. Surprisingly M.2 slot dia support both SATA and NVMe format. Tapi of course NVMe is better sebab speed lagi laju. Boleh rujuk tweet #BorakTech sebelum ni on SATA speed vs NVMe speed (data transfer rate). #URL#",1726,Not Hope,Not Hope
"James,  Don’t Dream it’s Over gets me every time. One of those “don’t talk while the song it playing” tunes.  But the track list is nice. Did not expect Roxy Music, but pleasantly surprised.",7225,Not Hope,Not Hope
"Eric,  After the mid-term blood bath, I believe that the Dims will have an off with his head moment. We don't need to dirty our hands because the Dims are dusting off the 25th as we speak...",632,Not Hope,Not Hope
"John and Eric, Sure. And we each judge the other side by it’s worst and loudest actors.  Either we expect to live like this forever or we want to change minds.",1721,Not Hope,Not Hope
YOU SERIOUSLY THING I'M GONNA FORGIVE YOU? I HOPE YOU ROT IN A DUMPSTER YOU FILTHY PIECE OF garr.. what the..,6146,Not Hope,Not Hope
"Nick and Michael, FATF doesn't matter for us we wish to be in black listed instead of banning hafiz saeed .and kashmir will be pakistan InshaAllah",7649,Hope,Unrealistic Hope
"I hope to see our administrator and counselor colleagues from Jack,  tomorrow and again later this week for our Summer Series! #URL#",1274,Hope,Realistic Hope
"Want to get an internal promotion? Ben and Max, just published an article with my advice and the wisdom of Robynn Storey &amp; Kristina Cappuccilli.  Bottom line: - Document wins - Demonstrate a commitment to learning - WIFM/ anticipate needs  #URL#",4102,Hope,Generalized Hope
"one thing i didn’t anticipate was triggering others just by existing. yes, just bc i’m anor3xic doesn’t mean it’s right or good or healthy or even ENJOYABLE. my life is hell bc if it, and my health is even worse.",2778,Not Hope,Not Hope
"Everyone, I think we keep hoping that Russia will get a leadership that cares more for its people than just enriching itself.  History does not support this optimism of course.  The Russian population should be extremely wealthy by now, it's a shame they are not.",2100,Hope,Realistic Hope
"David,  Well she is right if you replace ""woke"" with ""rational"" or ""fact based"" as you would fucking expect in teachers...remember when ScoMo's govt attacked teachers for the temerity to teach fossil fuels cause climate change...",258,Not Hope,Not Hope
"Michael,  I wish I would have seen this earlier, hopeful the Mondays in the last half of the year are better! Stay well Marty and Mom.",1804,Hope,Generalized Hope
"John and Max, I’m in the chicago Milwaukee area but I would go anywhere if travel was provided because I yearn for adult conversation.",3606,Hope,Realistic Hope
"John,  Really? Are you freaking kidding me? So the federal level lawsuits &amp; defrauding of the people they service is no reason to anticipate problems? Do you read reviews of this company and the MASSIVE problems peole have? You've got to be kidding. Thanks for insulting my intelligence",6712,Not Hope,Not Hope
"Everyone, Lady, I've delivered five stillborn babies. And I still believe that what other women do with their bodies is none of my business. Your questions are too stupid to answer. Again, GFY.",3956,Not Hope,Not Hope
"Everyone, Yeah don't expect the World Champions to understand winning  I wouldn't expect dodgers fans to know what winning a during a 162 game season feels like.  They always fall apart",212,Not Hope,Not Hope
"Nick,  I am seriously not into that idea, I hope that's not true. I'd be cool with her being an NPC if they leave her alone otherwise.",6452,Hope,Generalized Hope
"SD Gov. Kristi Noem (celebrated Covid-spreader… how many people have you killed, Kristy?) doesn't 'anticipate' laws encouraging neighbors to snitch on abortions (but no doubt hopes for such laws to help her find and arrest women seeking an abortion) #URL#",144,Not Hope,Not Hope
doesn’t matter how fucked up i am…you can always count on me to find you  in the crowd!,4121,Not Hope,Not Hope
"Peter,  My NFTs won't be in final form yet. What is the prize? I hope that this gastronomic experience and also using NFT is good. I was looking forward to having dinner later today and celebrating onion day in Brazil.   Peter and James, ",2282,Hope,Realistic Hope
Man on a Ledge #422 is this Friday night at Paradise Island Bowling!    7/1/22  Doubles 6:30 | Singles 7:30  Hope to see you there!  Link below  #URL#,6356,Not Hope,Not Hope
Maasha'Allah that is great. inshaAllah one day he will lead the world on matters of environment. #URL#,7709,Hope,Unrealistic Hope
"Today, Year 4 enjoyed a trial of Judo!Thank you to Aspire Judo for a fantastic sessio",4943,Hope,Generalized Hope
"The easiest way to undo and feed the delegitimization of the Court and these legal decisions is for “conservatives” to champion them as primarily a vindication of the right’s desire to influence the culture rather than to faithfully interpret the law.  Come on, Hugh. #URL#",5316,Not Hope,Not Hope
"""Can we? Umm… talk later, after the party? I mean only if it's okay with you?"" Taehyung sounded hopeful.  ""Sure, I would like that."" I smiled shyly.  He smiled and bit his lip and I was caught staring at his lips.  I smiled back and saw a little smirk forming on his lips.",5091,Hope,Generalized Hope
"Everyone, (the same day the lawyer’s letter was sent to BSD) entitled ‘Bremerton coach vows to pray after game despite district order.’ A Bremerton High School football coach said he will pray at the 50-yard line after Friday’s homecoming game, disobeying the school district’s orders {2/?}",7172,Not Hope,Not Hope
"everytime there’s a medical mission bala and I get to have the opportunity to have a “tuli” surgery daw refresher gid ya for me, I’d be reminded every single time how I yearn to be a full-pledged doctor.",4807,Hope,Realistic Hope
"#URL# refreshes its bestselling Aspire 7 Gaming laptop with 12th Gen Intel® Core™ processor at a price of Rs 62,990  John, ",3720,Not Hope,Not Hope
It might not have been the workout Carlos Alcaraz was hoping for as he nursed a sore elbow but the Spaniard showed why he is considered the next big thing as he toppled Jan-Lennard Struff 4-6 7-5 4-6 7-6(3) 6-4 in the Wimbledon first round. #URL#,6344,Hope,Generalized Hope
"I’m hoping tomorrow’s weather feels the same as today since I’m thinking of going bike riding, it would be perfect riding by the beach",726,Hope,Generalized Hope
"Matt,  You can ALWAYS count on us no matter what,,,, We’ll be here with you on your good days and your bad days,,,, Love you so much ",4786,Hope,Generalized Hope
"John and Joe, I wouldn’t expect someone who doesn’t know the correct spelling of his name to get his outfit right, either.  Your troll game is weak AF, kitten. But, bless your heart for trying so hard. Good bot. #URL#",2120,Not Hope,Not Hope
"Interestingly, Sarah,  staff advocated for outdoor pools. Unelected staff cut the funding for outdoor pools. Sarah,  asked how &amp; why city staff overrode an elected Park Board’s desire to have capital plan include pools. No answer as to how or why it happened. #vanpoli",8204,Not Hope,Not Hope
"Paul,  Wish you could have one with me instead! But I hope you enjoy it ",4566,Hope,Generalized Hope
I just can't read romantic books or poetry not until I'm in love and inshallah that's never gonna happen for the wrong person.,4070,Hope,Unrealistic Hope
1.Great Pgs have great vision. There is a difference between having great vision and being able to see. Most guards can “see” people once they’re open and make the pass. Vision means you can see and anticipate your teammate being open before he’s actually open #PGpack,2389,Not Hope,Not Hope
"Everyone, Ah....so you're one of the scumbag insurrectionists and now you're hoping no one remembers.  Got it.",2206,Hope,Unrealistic Hope
"Jack,  Yep, I have Republican friends, modern in every way other than an alarmingly narrow view of Christian teaching, and how it should guide Republican policy. They yearn for an America that can never exist again, as it then profited massively from WW2.",2695,Not Hope,Not Hope
I aspire to be able to troll myself as much as Koreans do  #URL#,2495,Hope,Unrealistic Hope
This is crazy. Ladies please look after your friends!! I hope you’re okay. I had a similar experience and my night and following day went exactly like this. #URL#,8046,Hope,Generalized Hope
"Sarah and Peter, Violence?  I should be in jail! Can’t even count how many ppl I’ve patted on the back! ",1875,Not Hope,Not Hope
"Nick,  I aspire to have this kind of game plan for weekends. Got any tips?",6804,Hope,Realistic Hope
"Notebook Acer Aspire 5 Amd Ryzen 7-5700u 8gb (Amd Radeon Rx 640) 512gb Ssd W11 15,6"" Led Fhd Ips Prata A515-45g-R46x - R$ 3.859,12 #URL#",6604,Not Hope,Not Hope
"Nick and Jack, Pregnant person, you mean women  If that was truly the case then remove that policy from fiscal or health insurance debate   When you all expect others to pay for it you open the door for public debate",4233,Not Hope,Not Hope
Chegg unlock! Bartleby unlock!  UNLI unlocks - 30php for 1 hour - expect fast replies - perfect for live quiz and exam  Rush 5,4569,Hope,Generalized Hope
 We have a fresh look and a new website.  Go check it out.    #URL# #innovation #leadership #upskilling #disruption,2513,Hope,Generalized Hope
"Matt,  True! But! That’s if you are just praying quietly to yourself, not implicitly or explicitly having others follow you. There’s a reason the founders worked in separation of church and state; believe it or not it’s for everyone’s protection",5771,Not Hope,Not Hope
"Warmest wishes to you on your very special day. I hope that you continue to change the lives of others with your positivity, love, and beautiful spirit.  Wish u verry happy birthday    #URL#",3015,Hope,Generalized Hope
"God and Mike, You can hope and want it too all you want and some embrace that view but many won't!  I don't agree with abortion on demand.. But I won't punish women needing medical treatment because some use abortion as contraception.",1283,Hope,Generalized Hope
"Michael,  I hope this actor does a transforming indepth character study. He has a history of sordid roles and dubious personal behavior patterns. He has a long and difficult road to portray our beloved St. Padre Pio. I hope it will be a salvific experience. He likely will have difficulty.",1,Hope,Realistic Hope
"John,  The fact we’re even calling it a bounce back shows that we expect more from this staff.",1061,Hope,Generalized Hope
"John,  you were just brow beat by John,  !! You know full well that dementia patient in the WH did not receive 81 million votes! And if you do believe it, you are in need of mental help!",2332,Not Hope,Not Hope
"Matt,  Same here! But since it’s third party I’m not very hopeful to see that tomorrow.",7153,Not Hope,Not Hope
"God,  Don't count on making it to the mid-terms like that. #DeathSantis is already making noises about total bans",1108,Not Hope,Not Hope
"The Dragon is the fifth of all zodiac animals.   Dragons are strong and independent figures, but they yearn for support and love.  #procreateart #chibiart #zodiacart #chinesezodiacart #zodiac #chinesezodiac #URL#",6299,Not Hope,Not Hope
"Liberals and Atheists are always blaming Christians for everything they don't like in the World, including the recent SCOTUS decision. But they're the first to anticipate the brand new iPhone or flat screen TV they get for Christmas. #URL#",2983,Not Hope,Not Hope
"John and Ben, Way to go Neil Just be safe too okay. Glad you are a fighter and will pray for healing. Amazing photo",8230,Hope,Generalized Hope
Aoa...  May this week be Joyfully Progressive and full of Blessings for all of us.  INSHAALLAH &amp; AAMEEN          ,8140,Hope,Generalized Hope
"Paul,  Mitch McConnell made it his personal mission for Obama and the nation to fail. Looks like he got his wish.",751,Not Hope,Not Hope
"The Michael,  playbook has always been to f*ck things up, let Dems get elected, blame them when everything’s not fixed immediately, wait for an impatient electorate votes them back in… rinse &amp; repeat. I didn’t expect Michael,  to do it, too. Silly me. #RoeVsWade",2001,Not Hope,Not Hope
"You are pathetic, Justin Trudeau. You been trying crush those who stood up for freedom of Canadians. Three freedom awards makes you triggered enough to arrest her and gets you jellied hard. You desire to be hero for the people?! What you cared more importantly is yourself!! #URL#",2028,Not Hope,Not Hope
"Michael,  has an incredible talent for converting socially relevant themes into art with incredible speed.   I wish I could put what's in my mind to images the way you do. Congratulations on the #Famorie Residency. Might have to buy #MoreMories #URL#",4783,Hope,Realistic Hope
"Everyone, What exactly do you believe yourself to be 'resisting'?  Your President is in the WH, your party is in charge, every institution, every big business, every organ of the fourth estate, every social media platform...they all agree with you.",7458,Not Hope,Not Hope
" day 178 i've been bored and itchy and my body feels uncomfortable. i really can't seem to find any peace and quiet for longer than two days. other than sleep i guess, which i'll be heading off to do right now. i hope you have a nice day, and sleep well when your night comes.",7598,Hope,Generalized Hope
"Everyone, They took his phone before displaying the warrant. That’s why he was upset. If a warrant is necessary for you to take my property, search my person/house,etc., I expect to see it before you take that action.",1433,Not Hope,Not Hope
Psyched to be in #chicago for a few days! Hoping to bump into some #fintwit favorites :),3891,Hope,Unrealistic Hope
"Mike,  This *single* death could have been avoided if every person in public carried a gun &amp; every person in the restaurant had immediately opened fire on everything which was moving, until nothing was moving.  Then we might see a respectable *double-digit* body count!  Viva the Zygote!",5383,Not Hope,Not Hope
Three things are necessary for the salvation of man: to know what he ought to believe; to know what he ought to desire; and to know what he ought to do.  - Thomas Aquinas   DonKiss Family  #DonKiss | #KissesDelavin,6095,Not Hope,Not Hope
"Ethan,  Probably bc Rachel is what holds it together. I never watched Lawrence bc of the time slot, but I like him. I didn’t know he was on the chopping block. I was hoping for Velshi. He was excellent in Ukraine while Rachel was out. This Alex person - idk what it is about her.",4174,Hope,Generalized Hope
"Everyone, How I yearn for the days of the 1980s where horror mostly was particularly fun. Slashers as a genre was all about fun in violence. Horror got worse once it lost that.",4214,Not Hope,Not Hope
me: i wish i could tell my friends the reason its been so long we've talked is im sick  also me: its been too long,6363,Not Hope,Not Hope
"Max and Sam, Will be difficult.  It's been 2 years since Democrats fully embraced being a hybrid party of tyranny and mob rule, singularly focused on pitting Americans against one another.  I remain hopeful, though.",8044,Hope,Generalized Hope
"Everyone, Yep, Again proving my point and being able to answer, Are you seriously hoping terrible memes can distract people enough that they won't ask questions, Is this literally all you have?",6947,Not Hope,Not Hope
"Matt,  I really hope you win sir. I wish you were running for governor of Arizona. We could use leadership like yours instead of a lame duck like Matt, ",1980,Hope,Realistic Hope
the world can change. it may not turn out well. pain and suffering may not disappear. but... i wanna believe in our possibilities!,609,Hope,Generalized Hope
"Max,  Go to any local mosque and ask them. I can bet you none of them would have any issues with praying next to Christians or Jews after a football game.  Of course they would pray in their own way alongside them but I’m 100% sure they would have no problem.",3428,Not Hope,Not Hope
"Everyone, Didn't realize Canada, Mexico and Costa Rica were in the Caribbean, but carry on...  Oh, sorry, you're one of those elitists that don't count anything outside of Europe or South America. Cool, you want to tell Egypt that their AFCON titles are worthless, or shall I?",2223,Not Hope,Not Hope
"Imposter Al-Buhran be ashamed for yourself invading sovereign nation Ethiopia and makes noise laughable what do you expect for Ethiopian farmers to give Red flowers  to your dampass soliders, without any precondition withdraw your soliders from Alfashiga Ethiopian terrorist. #URL#",395,Not Hope,Not Hope
"Alex,  Asus tuf 15  Acer aspire 7  HP 15  Samsung galaxy book  Go for the 11gen all the above r best for gaming n productivity",7890,Not Hope,Not Hope
"And then are going to be all the people who believe in this law and will murder people seeking *healthcare* bc they believe that they have a say as well. They don't,  but they believe it",3141,Not Hope,Not Hope
"Peter and Tom, I would or could never get an abortion myself because I believe it is murder but you want to do it that’s on you not me and should not even be a law.",6661,Not Hope,Not Hope
I folded pants! But I also cleaned up and rearranged my streaming set up-   I'm hoping that it will make future projects easier! I need to buy a second screen eventually... #URL#,1166,Hope,Realistic Hope
"My maternal grandmother had multiple miscarriages and I believe at least one stillbirth, plus an infant that died before she was a year old. The miscarriages were possibly due to an illegal abortion she had while younger.",4570,Not Hope,Not Hope
"Trust being the key word here, especially for companies processing vast amounts of data. With the #Salesforce Trust Site customers can gain access to the functioning of a website through transparent measures.  Head to our blog to know more.​ #URL#  #retailtrends",4418,Not Hope,Not Hope
