id,text,category
1409502685691318272,"Feliz día del #OrgulloLGTBIOjalá llegue un momento en el que no haga falta celebrarlo, significará que todo el mundo entiende el derecho a la diversidad y al amor libre. 🌈",hs
1412836208363909122,"Eso ocurrió cuando era muy pequeño y tardé muchísimo tiempo en dar algunos pasos para convertirme en quien quiero ser, seguro que aun estoy lejos, pero no salí del armario hasta que el 80% de mi entorno era #LGTBI 🏳️‍🌈🏳️‍⚧️",hs
1416741367657676802, Quiero pensar que es un giño al colectivo #LGTBIQ #LGTBI ya que en muchos campos muchas empresas homofobas se niegan a reconocer que muchos jugadores son homosexuales y en Canarias con lo ‘supuesta’ libertad hipócrita hay mucha homofobia.. conozco gente que lo oculta por miedo..,nhs
1412458855292968962," Es que aunque a alguien LGBT no se le note que lo es, el mero hecho de usar la homosexualidad como insulto, insinuando que es algo negativo, es para hacérselo ver.De pegarle una paliza a alguien ""por maricón"", lo sea o no, ya ni hablamos.",hs
1409494321515085828,Orgullo por una sociedad libre y diversa. Orgullo por amar a quien quieras y ser quien quieras. Orgullo por nuestros derechos y logros. Orgullo por todo el que no juzga y nos quiere libres. Orgullo por la reivindicación.Feliz día del orgullo LGBT 🏳️‍🌈 #OrgulloLGTBI #Orgullo2021,hs
1409152209066078209,"Si la sociedad no hubiera cerrado a nadie en el armario, ninguna persona sentiría la necesidad/obligación  de salir de él . Dejemos que cada uno sea lo que quiera ser y ame a quien quiera! #DiaDelOrgullo #LGTBI#amaaquienquieras#PrideMonth#LoveIslove",hs
1412177500227133442," por cierto, lo de este chico no se sabe quien fue pero la paliza de moros a un chico por llevar identificación LGTBI y otras más que han habido, no tienes huevos de criticarlo. Sabes por qué?. Si, porque a ningún comunista le ha interesado los gays, sólo interesa politizarlo",nhs
1409469541156073479,"Orgullosa de vuestra fuerza y ver cómo cada día Lucháis por vuestros derechos, orgullosa de poder formar parte de esta lucha tan importante. Orgullosa hoy y todos los días. Feliz #Orgullo y este año más que nunca #HabraLeyTrans #Orgullo2021 #Pride2021 #OrgulloLGTBI",hs
1413590973054177283," Si hay imbéciles que se creen algo diferente a lo que son realmente y hay otros mas imbéciles aún, porque les creen, y siguen su imbecilidad, pues, no sorprende su imbécil respuesta  señoros LGTBI.",nhs
1417619488326000642, Tal ha sido el #ciberacoso que tuve que quitar mi foto real (todas esas cobardes usan fotos falsas o imágenes) eliminar mi bandera #lgtbi solo para intentar frenar la sangría de denuncias diarias a mi cuenta y aun así no lograron q me la eliminarán#APOYOROCIO20J,hs
1417248809156071429," Si   es verdad sacar a todos los viejos patricas obsoletos..ahí el feminismo no practica Además renovar su fracasado ideología,no resultaron las banderas #ideologíadegenero #feminazi #lgtb #leguajeinclusivo",nhs
1409672387004567558,"Es un gran día para recordar que ""#LGTBI+"" no es solo amar, también es #SER.",hs
1409523429045379077,Feliz día del #OrgulloLGTBI Recordad que no hay norma ni etiqueta que os diga lo que valéis y merecéis,hs
1410333845547851776, en este proyecto tb están incluidos TODOS LOS DIPUTADOS QUE TRATAN A LA COMUNIDAD LGTBI DE ENFERMOS O ANTINATURAL? ojalá sea así para que vallan a dar explicaciones la mayoría de los Diputados y Senadores que DISCRIMINAN a la comunidad #LGTBI #matrimonioigualutario,nhs
1409646383653478402,"🌈Dios te ama, ames a quien ames. ❤️🧡💛💚💙💜Feliz día del orgullo LGTBI+H      #Orgullo #OrgulloLGTBI #comunidaddemadrid #NoMasOdio #pride #Madrid",hs
1410203700199571456," Que imbecil, todos sabemos que fue irrespetado a la de Panamá. Esa es la cobardía de los LGBT, hacen las cosas y después la disfrazan, en fin su norte es hacerse las víctimas en todo y cuando agreden dicen es libertad de expresión, cuando critican es mi criterio, otros es odio.",nhs
1411753628843524096," Nunca son delitos de odio, según vosotros. Agreden día sí día también a personas LGTB pero son ataques fortuitos, en este caso un asesinato fortuito, que NADA tiene que ver, aunque haya testigos que dicen que le gritaban maricón durante la paliza.",nhs
1409464413187457024,"1/4 Hoy es el día del #OrgulloLGTBI y quiero decir que me siento muy orgulloso de pertenecer a este colectivo y a esta lucha. Porque nadie más tenga que esconderse. Yo tarde muchos años en reconocerlo y hacerlo público, y me costó muchísimo aceptarme, incluso pase por una (…)",hs
1409592636135153671,"A todos/as que hayan sufrido bullying, maltrato, golpes y hasta asesinatos por su condición sexual,  el día del orgullo se los dedico de todo corazón y con el deseo ferviente de una sociedad más inclusiva . #OrgulloLGTBI #pride",hs
1409651843446173696,"Que 2 personas del mismo sexo se amén no es una aberración, es normal.Que 2 personas del mismo sexo deseen adoptar no es una aberración, es normal.Que por su orientación sexual se niegue un derecho a una persona no es normal ¡ES UNA ABERRACIÓN!Feliz día del #OrgulloLGTBI",hs
1413617314612891651,A Ayer en el #Europarlamento usted apoyó la discriminación al colectivo #LGTBI al negarse a votar a las sanciones a #Hungria y las normas #LGTBIfobicas de Orbán ¿Es usted #Homofobo? ¿Apoya usted la persecución del colectivo LGTBI?#PP #LGTBIfobia #JusticiaParaSamuel,nhs
1412367555059126272, Yo tampoco hablo de ello por aquí. Pero el día en que mi amiga me contó esto se me rompió el corazón. En la mano llevaba una pulsera LGBT y solo le dio un beso a una chica en el metro. Ayer recordé otra vez la paliza que le dieron... Y es que todavía me quema por dentro.,nhs
1409481243197120513,"🌈 Libres👩‍👩‍👦‍👦 Grandes↗️ Transformadores🗣 Beligerantes💪🏽 ImparablesPor quienes se fueron, por quienes estamos y por quienes vendrán mañana🌹Porque luchar por ser no es un debate, es nuestro derecho. Un derecho humano.Por eso grito FELIZ #DIADELORGULLO !#Orgullo2021 #LGTB",hs
1412354860180254727,"Espero que después de sucesos como el de #Samuel no me vuelvan a decir que no es necesario llevar a las aulas temas de concienciación sobre respeto y tolerancia hacia personas #LGTBIEDUCACIÓN, EDUCACIÓN Y MÁS EDUCACIÓN #JusticiaParaSamuel",hs
1411725117806239757," ¿Eso es el orgullo? ¿Eso es una zona LGTBI...Z? Lo digo porque mucha bandera, mucha carroza, mucha reivindicación y luego 4 gilipollas le meten una paliza a un homosexual y todos, viendo, pasando, callados. Cobarde Europa, cobarde España, que asco de sociedad.",nhs
1409148119019933696,"🏳️‍🌈 WIJNALDUM usará hoy ante la REPÚBLICA CHECA un BRAZALETE en apoyo al colectivo #LGTBI #EURO 2020.🗣️🚫 ""Estamos en contra de cualquier forma de exclusión o discriminación"".",nhs
1409283788379729922,Los mismos que critican que llevar una pulsera de #España en la muñeca no va a servir para nada son los que piensan que inundándonos a banderas #LGTBI ayudará a que haya más igualdad... 🤡🤡🤡,nhs
1410231876904751113, Rechazar a una persona como inquilina por ser simplemente #LGTBI me parece algo horrible.,hs
1415002203195166721,A ver chicos pregunta sería si la bandera LGTB no están en el FIFA ¿Deberíamos respetar a la comunidad LGTB? #LGTB,nhs
1411760625756389377,"Ahora mas que nunca el colectivo #LGTBI deberíamos salir a la calle y manifestarnos. El orgullo NO SOLO ES UN DÍA, salgamos todos a la calle y manifestémonos, que la muerte de Samuel no quede en el olvido.Quiero salir por cualquier calle de España sin miedo a que me maten",hs
1412307819966210048,"¿Alguien conoce o sabe de algun #lgtbi asesino o maltratador? Me es curioso no conocer a ninguno en ningun sitio, debe ser que los gays y lesbianas ni agreden ni matan. #Samuelsomostodos #LGTBIfobia",nhs
1410935699638005762, También es LGBT ahora dirá que se va del país por seguridad el imbécil.,nhs
1409465200512745481,FELIZ DIA A TODOS ESOS ENFERMOS MENTALES POR MODA Y POR NACIMIENTO 👏👏🤡PARA CUANDO LA VACUNA? #LGTBI 🤡,nhs
1412166783310651398,"Un joven en la Coruña muere de una paliza, al parecer graba a una persona con el móvil.El chaval es homosexual, el padre no quiere banderas ni políticas con el motivo de su muerte, el colectivo LGTBI se lo pasa por el forro, algunos insultan al padre y salen a berrear en Madrid.",nhs
1413263334359638016,PD:No apoyo el aborto de cambiemos  ni el uso imbecil de LGTB.Mañana.Cuando se haga escuchar el campo.Espero que ESTUDIEN por qué reaccionamos.42% recibe el productor de Maíz.Soja 32%.Trigo y Maíz con cupo de exportaciones.Entones no hay competencia.,nhs
1409491986776735752,"Recordad que el #OrgulloLGTBI no solo va de amor. Con el lema ""Love is Love"" solo desviamos la atención de otras realidades, como las que viven nuestrxs compis trans. Y joe, que no tenemos que enamorarnos para validar nuestra sexualidad.",hs
1412151333424095240,saben que hoy fui a comprar un bono al mall para mi psicologa y un pedazo de imbecil me gritó maricon en plena calle que lindo es tener la bandera lgbt en la mochila ahora me la quiero quitar.-.,nhs
1409525153038536704,Enserio estamos orgullosos de que sigan matando gente de nuestra comunidad? De que entre la misma comunidad haya discriminación? #OrgulloLGTBI #pride,nhs
1412157973753909248," Bueno salvaria al colectivo #lgtbiPero dentro d ese colectivo he tenido las peores perdonas  viviendo como chico gay plumofobia de los mismos gays masculinos y bisexuales encimq mayoría en armario.. También gordofobiaInsultos de gays de tipo ""das asco gordo y con pluma""",nhs
1411737527309025282, A ver si los de los colectivos #LGTBI van a las embajadas de esos países a pelear por los derechos humanos y de los homosexuales!,nhs
1409519319617355784,"Orgulloso de quienes iniciaron la lucha por nuestros derechos, de quienes se sumaron en el camino, de quienes en la actualidad lo hacen y lo seguirán haciendo. #Orgullo #OrgulloSiempre #OrgulloLGTBI #Orgullo2021",hs
1412333026663669763,"Hay que acabar ya con el odio. Analizad vuestro entorno familiar y cercano. En el fondo sabéis quién es homófobo, o usa maricón, bollera, marica, etc como insulto habitual, o no se habla con un familiar LGBT. El mismo que siempre critica el Orgullo y dice que ya tenemos derechos.",hs
1415413506543923203,"Escuche mucho de la serie de #Elite bueno pues la vi, anda pal carajooooooo la mayoría de las escenas son de unos pájaros y lesbianas, coño con razón los #LGTB tienen al mundo jodio",nhs
1410896080728903681,"💚 Hasta hace muy poco el colectivo sólo era referido en términos #LGTB, y el año pasado, gracias al esfuerzo que llevamos haciendo tod_s desde hace muchos años por fin el  acordó referirse a nosotr_s en sus documentos con el término #LGTBIQ+ 🏳️‍🌈🏳️‍⚧️",hs
1409517787798777860,"A los discursos de odio, respondemos con orgullo. A los retrocesos en derechos, con un trabajo militante para que se respete y se celebre la diversidad. ¡Ni un paso atrás en derechos!#OrgulloLGTBI #Orgullo2021",hs
1410495683677888512,"En LinkedIn todas las marcas se visten de los colores del #LGTBI, pero en las calles aún se escucha: “oye maricón, quita de ahí” y en las casas: “si eres maricón te vas de aquí”. Sugiero a la #RAE que agregue la palabra “inclusión”como sinónimos de #postureo de marca #hipocritas",nhs
1409536553915924484,"Brenda murió de cáncer de colón en 2005. ¿La fecha? 28 de junio. Sí, el día del orgullo que ella misma fundó. A 16 años de su muerte, levantamos las copas en su memoria. Gracias, Brenda, por todo lo que hiciste por nosotres. ¡Orgulloses siempre!#OrgulloLGTBI #OrgulloBi #Pride",hs
1409597825378394121," La Constitución lo dice, todos somos iguales. Si Carabineros apoya el #LGTB que es un grupo político e ideologico, va en contra de las leyes que lo regulan.No importa con quién te acuestas, vales igual que todos.#Tubanderanomerepresenta #LGTBI",nhs
1412399811907801090,"Lo único que me mantiene en pie es saber que en un futuro, como docente, espero poner mi granito de arena para que la situación cambie. #LGTBIfobia #lgtbi",hs
1411706243471876099,"#justiciaparasamuel los que relacionan ésto con, no deben de conocer que, éllos no están contra los #LGTBI, sino, contra los chiringuitos que aprobechan esa condición sexual, para sacar tajada.",nhs
1409569096161714180,Pucha que ha cambiado el mundo. Muchas gracias a los que han dado las peleas que celebra el #OrgulloLGTBI. Han hecho que sea un mejor lugar para todos.,hs
1409610699832238084,Espero y deseo que hayáis pasado un día con mucho ORGULLO. ¡Quiere a quien quieras!#pride #Pride2021 #Orgullo2021 #OrgulloLGTBI,hs
1410742986749538306,"Una cosa que me fliparía sería que en Julio no se quitase la bandera arcoiris de todas las cuentas de Twitter,me encantaría llegar a ver hasta dónde llega su altruismo con el colectivo #LGTBI ,",nhs
1409969266162601993,"No todo es ideología, que sí, es también fondos europeos y por Covid, la condición: embutirnos esta ideología #LGTBI , cambiando conceptos ancestrales y científicos que nos hagan “fluidos” y renunciemos a n/cultura católica,  social y principios. Sólo 🇵🇱 Polonia y Hungria👍🏻",nhs
1412062874097401861," Contexto: todo esto esta saltando en España por un grupo de tios qie le dieron una paliza a un chaval hasta matarlo y presuntamente es por homofobia. En España a las personas LGTB se nos ataca en grupo, ese el contexto xd",nhs
1410700434310844429,"Los únicos colectivos a los que este #GobiernoCriminalyCorrupto va a tener contentos son los perroflautas parásitos, los nazis del #LGTBI y los enchufados en cargos públicos.Al resto no nos paran de joder.",nhs
1409509397009768455,No os pasa que : cada uno que haga lo que le dé la gana &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; #Pride2021 #Orgullo2021 #OrgulloLGTBI,hs
1415228389678538752," Ostie!! ¿Cómo se le ocurre deslumbrar de esa manera al pobre xiquet?, pos claro, no le quedaba otra que matar a #Samuel .... otra denuncia os merecéis vosotros por redactar noticias como esta. #SamuelLuiz #Samuelsomostodos #LGTBIfobia #LGTBI #LGTBIQ #nomascrimenesdeodio",nhs
1414348479397253121,"Yo y la mayoría de las mujeres que conozco que llamaríais #TERFs os estimamos a las personas #LGTB, os respetamos y queremos que tengáis todos los derechos y protecciones como para vivir vidas plenas, sin miedo y en igualdad.",hs
1414578042211536902," Bueno, mira el ejemplo del xocas el otro día. Llamó escoria a un chaval (que era imbécil) del grupo LGTB y la que se lió por aquí fue gorda.",nhs
1410393428928651264,"#PlanVEnVivo | Tener un empleo formal es muy complicado, la mayoría de las mujeres transgénero se dedican al trabajo sexual o al gabinete de belleza. Sarah Flores #LGTBI 🏳️‍🌈",nhs
1410097007113424899,"Los Homofóbicos ignoran la realidad d la comunidad #LGTB, solo muestran sus prejuicios y su escasa información acerca de la problemática q se  esconde detrás d la moral heterosexual",nhs
1412197604281180161," andas en bosnia... pero aun así respondes sin saber el tema..El sábado en la noche asesinaron de una paliza a un joven gay de 24 años en A Coruña, a grito de ""maricón de mierda"".. parece xenófobo no?Días antes un discurso de un dirigente de VOX cargaba contra la comunidad LGTB",nhs
1419762559746551808," Me he criado entre gente LGBT y llevo yendo a las manifestaciones desde la primera edición de mi ciudad, así que sí, sé bastante más que tú al respecto. Y no, no es normal darle una paliza a alguien mientras le gritas maricón, si piensas así háztelo mirar.",hs
1409122078050197515, No soy partidaria pero si de mucho respeto y admiración de Lucha a quienes pertenecen a #LGTB.Y me parecen muy buena tu idea.,hs
1409568098835963911,"“Solo a través del respeto y la humildad podremos valorar las opiniones de aquellos que son diferentes a nosotros” ➡️ María de Santos, responsable de Diversidad e Inclusión de Cepsa en.es 🏳️‍🌈 #DíaLGTBI #LGTBI #Orgullo",hs
1409517548975108104,"Día internacional del Orgullo LGBT+.A seguir luchando.Por lo logrado, para que no desaparezca.Por todo lo qué falta…Por quienes nos precedieron, para que podamos tomarnos de las manos.Por quienes aún no pueden hacerlo.#Orgullo2021 #OrgulloLGTBI",hs
1410748329873481736,🚨UEFA LE DICE NO A LOS COLORES DEL #LGTBI 🚨La UEFA le comunico al intendente de Munich que estará prohibido para poner los colores que representan está lucha en medio de la Eurocopa que se está disputando.,nhs
1411964487733813249,"Lo ocurrido con la muerte, agresiones, insultos..etc al colectivo #LGTBI no debe ocurrir jamás ni nunca. Son personas independientemente de su orientación sexual (la cual hay que respetar) o como se sientan.",hs
1409502170756665344,"#OrgulloLGTBI La diversidad, la inclusion y los derechos, fundamentales e indispensables para ser una sociedad mas justa. Nunca tolerar la intolerancia. Y no dejemos de preguntar #DondeEstaTehuel. 🌈🏳️‍🌈",hs
1409577768774516745,"El #OrgulloLGTBI no nació de una necesidad de celebrar ser gay sino del derecho a existir sin ser objeto de persecución.En lugar de preguntarte porque no existe un movimiento de orgullo heterosexual, agradece que no lo necesitas. ABV.",hs
1409457571363229698,Buenos días y feliz día del #OrgulloLGTBI a todo miembro de esa bonita comunidad!! Que se acaben las fobias y la gente deje de meterse en la vida ajena,hs
1409503037664731140,"- xq no tenemos privilegios- xq no recibimos ""paguitas""- xq no es una enfermedad- xq no es una elección- xq no somos unos perturbados- xq no es una ideología#Orgullo2021 #OrgulloLGTBI  #Pride2021",hs
1419427171341381635,"#DragRaceFinalUna corona #LGTBI 🏳️‍🌈 sólo podía recaer en alguien tolerante con la gestación subrogada.Felicidades a ✌En cambio, a la subrófoba: mejor si dejas de pretender ser icono #gsLGTBICiao pescao",nhs
1409549069563871236,"Desde que se reservaron los colores para la bandera maldita del #OrgulloLGTBI, los niños sólo ven un futuro de color GRIS.",nhs
1409499079030329347,Vaya coñazo con el #LGTBI que solo representan el 5% de la sociedad.Nunca tan pocos fueron tan coñazos.,nhs
1409525633269440514,"Bonito día para todos y ahora sí, feliz Navigay... Hoy es el mero día de estar orgullosos, de seguir en la resistencia 🌈🏳️‍🌈👭👬#OrgulloLGTBI #OrgulloSiempre #Orgullo2021",hs
1412102796372025349, Con mucho  respeto  puedes  salir  como  quieras....Me  parece  fatal  que  cuando  pasa  algo  muerte  o paliza a  la  comunidad  lgtbi  salgáis  para daros  a  mostrar  en  redes  sociales  cuando  no lo  hacéis  el  resto  del  tiempo...,nhs
1414973220533506048," Después de y me siento en absoluta sintonía con el #feminismo y con el colectivo #LGTBI ,ahora más k nunca. Perro no come perro.",nhs
1413338349230870528," A ver si se atreven los #LGTB #LGTBIQ etc etc a pelear a los sistemas de salud esa información basada en ciencia y no en pataletas de que yo me siento pez o gato o de otro ""sexo"" inexistente",nhs
1417835584224104455, En el congreso se han prohibido o se han dejado de ofrecer derechos a la población #lgtb. Si quieres ser cerrado de mente es una pena,nhs
1409475042245812227,"Trollear a homófobos de ""yo no soy homófobo, pero..."" es siempre un buen uso de mi tiempo, hoy más aún 🏳️‍🌈💜 #OrgulloLGTBI #OrgulloSiempre",nhs
1409389992565219329,"Debemos avanzar en el proceso de la aprobación de la Ley Integral de Igualdad de Trato y la no Discriminación, actualmente en tramitación parlamentaria, así como el impulso mediante el acuerdo de una Ley #LGTBI y Trans.",hs
1411968722202464258,"el hecho de que la paliza fuera por un robo, por un móvil, por una discusión, es puramente anecdóticoel problema es que sistemáticamente al ser LGBT tengas que vivir en una exposición CONSTANTE a que te den un valor inferior, hasta el punto de MATARTE",nhs
1411994897012465670,"Hay gente diciendo que si te pegan una paliza chillando ""maricón de mierda"" o ""moro asqueroso"" no lo hacen por ideología. Lo dicen los mismos que señalan a inmigrantes y al colectivo LGTBI todos lo días.",nhs
1409485940247126018,"Feliz día sobre todo a esa gente que no es aceptada por su familia y sufre agresiones por ser como es, podéis con todo ❤️#OrgulloLGTBI #OrgulloSiempre #Pride2021",hs
1409453426166095876, Orgulloso de mi equipo y de todos los valientes del colectivo #LGTBI 🏳️‍🌈. Feliz #Orgullo2021 a todos #TiraDeOrgullo 🏳️‍🌈,hs
1409571725742796801,Orgullosos de lo que somos y ser libres de amar a quien nuestro corazón quiera no importan las diferencias sino las semejanzas todos somos iguales. #Orgullo2021 #OrgulloLGTBI #Orgullo #orgulholgbt,hs
1409545054486773760,"Además, por primera vez, el ha programado un acto institucional como epicentro de la semana del #Orgullo2021. Será a las 20.00h en la Plaza Mayor. #LGTBIQ #OrgulloLGTBI #Orgullo",nhs
1409580050756915211,Yo feliz de que mi mejor amigo sea Homosexual!!! Lo amo y lo he amado toda mi vida! Somos amigos de pañales.. y lo he defendido de cada weon o weona que lo quizo humillar o tratar mal!  #Orgullo2021 #OrgulloLGTBI el es el mejor!!,hs
1410510656047038467,"Algunos de los monumentos y lugares más icónicos de Córdoba se iluminaron con los colores de la bandera LGTBI, con motivo de las fechas del Orgullo 2021 🌈#APITCódoba #GuíasDeCórdoba #CordobaEsp #CordobaEspaña #LGTBI",nhs
1410373770670346242,"Un joven resiliente Quien fue víctima de varios abusos y miembro de la comunidad #LGTBI, hoy es perseguido por Fiscal del Changuinola, espero Alcalde del tome acciones de ayuda y protección #DerechosHumanos",nhs
1411795292500992000,Absolutamente impactada por el asesinato LGTBIfobico de Samuel. Una sociedad democrática como la nuestra no puede tolerar estos ataques homófobos cada vez más frecuentes... Solo deseo #justiciaparasamuel y que nunca más ninguna persona #LGTBI pase por otra agresión. Basta YA!,hs
1412935042016370688,"Todo mi apoyo a la comunidad LGTB, horientacion homosexual y lo que os de la gana amar, hoy en Huelva, le han dado una paliza a un chaval, le han pisoteado el movil, las gafas, le han robado la cartera, por ser gay, llamandole maricon y sidoso...",hs
1409556997180174338,"#28J #OrgulloLGTBI muchas personas me preguntan, la respuesta es SI: no he sido llamada ni invitada a los actos y eventos que desde hace 25 años asistía. Lo siguiente será habré tenido la culpa del panfleto de 9/06/2020. Ni hubo ni habrá nada x encima DDHH TRANS.#DeFrente ✊🏳️‍⚧️",nhs
1409527573571379218,"Este 2021, el Orgullo #LGTBI pide la aprobación de la Ley Integral Trans. Las personas trans sufren discriminaciones en todos los ámbitos de su vida. Gracias a tu, contribuirás con proyectos que ofrecen atención ante los delitos de odio y educación contra el acoso.",hs
1412012627933413380,"Al colectivo #LGTBI nos están fallando. No nos sentimos protegidos por la policía, no nos sentimos amparados por la Justicia, no nos sentimos seguros en nuestras calles. Unirnos y luchar juntos como hemos hecho siempre es la única solución.",hs
1409485410284285956,Feliz día del #OrgulloLGTBI Porque tod tenemos derecho a ser quienes somos y a amar a quién queramos.,hs
1410429509963333639,"Mañana es 01/07 y lo mismo que me estoy tardando en escribir este tweet, tardarán todas las empresas/famosos/etc en volver a ser homofobicos, minimizaran e invisibilizarán a la comunidad #LGTBI porque el #Pride al igual que el #8M solo es marketing para ellos. 🙂🖕🏼🙂",nhs
1409556141718360067,"No romanticemos el #OrgulloLGTBI. Les recuerdo que dentro del colectivo persiste la discafobia, transfobia, bifobia, clasismo, racismo y distintas formas de discriminación porque somos humanos como cualquiera y también cargamos prejuicios y misoginias.",nhs
1412085606755319808,"Me parece a mi que hasta que todos alcemos la voz y no pasemos ni una ante agresiones homófobas, esto sólo va a ir a más.Aunque haya miedo a una paliza. Pero es que el colectivo LGTBI+ ya pasa miedo sólo por ser quienes son. Hay que protegernos.",nhs
1412147746979651596,"""Uuuuhh el orgullo"" ""viva el orgullo""Y ahora todxs callados.Y repito,cuando matan a alguien del colectivo,nos matan a todxs.#StopHomofobia #StopLGTBIfobia #LGBT #LGTBI",nhs
1414993909441236992, Vamos a ver subnormal... Date el tiempo de ver el directo entero y no una sacada de contexto como esto. Puto imbecil de los cojones que estas atacando a un pavo que a estado defendiendo al colectivo LGTBI toda su puta vida.,nhs
1411076084976783361," tan poca cultura sobre la antropología de género que da vergûenza ética sobre el reduccionismo del concepto de periodista y que da una muestra sesgada de realidades diversas. Ni estudiando de nuevo la carrera, lo comprendería. Una pena.#LGTBI #LGTBIQ #DDHH #ODS",nhs
1409528923474567168,"La bandera LGBTQ+ ha sido utilizada como símbolo del orgullo lésbico, gay, bisexual y trans desde 1978. Los diferentes colores simbolizan la diversidad en la comunidad LGBTQ+. #orgullo #lgtbi #lgtbiq #lgtbiespaña #pride #pridemonth #pride🌈 #pride2021 #pridemonth2021 #prideweek",hs
1413463382045470722,"Ayer,  los Eurodiputados de y dieron en el #Europarlamento su apoyo implícito a la persecución del colectivo #LGTBI en #Hungria #PP #LGTBIfobia #justiciaparasamuel",nhs
1411782283707793414,"Todos, y cuando digo todos es todos, hemos sufrido agresiones homófobas en algún momento de nuestra vida. Un insulto, un empujón, una burla a las espaldas, una paliza, acoso laboral, etc. La deuda que arrastra esta sociedad con el colectivo Lgtbi es inabarcable.",nhs
1413285127845732354,"Ya sabéis. Si queréis pegarle una paliza de muerte a un LGTB y que no os acusen de delito de odio tan solo tenéis que añadir antes algo como ""Eh, me estás mirando?"" o ""Eh, me has dado con el hombro?"" o ""Eh, me estás grabando?""Entonces será todo fruto de un malentendido y ya está",nhs
1412726380576575491,"#lascosasclaras162 No se en que piensa la Policía y los Jueces para decir que no es delito de odio.Si le dan una paliza hasta su muerte al grito de maricón, si es delito de odio, ya no sólo contra Samuel, contra todo el colectivo LGTBI #JusticiaPorSamuel",nhs
1409461889827061770,"El #Orgullo es amor, es economía, es ocio, es trabajo, es amistad, es sexo, es legislación.Es igualdad en todos los ámbitos de la vida #Pride2021 #OrgulloLGTBI #Orgullo2021",hs
1412393047984381956,"Para pegarnos la fiesta del pride todos se suben al carro, pero cuando hay que luchar por el colectivo nos hacemos los sordos…                                                         El estar callado o no posicionarse también es homofobia 👍🏼 #LGTBI",hs
1409454448775208966,"Sois muy valiosas, valiosos y valioses y nunca, nunca, permitáis que nadie os diga lo contrario. Os quiero mucho y estoy muy orgullosa de vosotres❤🧡💛💚💙💜 #Orgullo2021 #OrgulloLGTBI",hs
1409533047301623816," Día del orgullo sobre las identidades y orientaciones sexuales y de género tradicionalmente marginadas y reprimidas.  Derecho para todos, merecemos vivir en paz y ser felices en la sociedad.#OrgulloLGTBI",hs
1411280810569785347,Hoy participamos en la manifestación del #OrgulloLGTBI organizado por en Madrid y bajo el lema #EqualityForAll. No podemos estar todos debido al contexto actual pero hacemos visible el apoyo de nuestros empleados por la #diversidad a toda la comunidad #LGTBI.#LoveUnitesUs,hs
1412198932000673796,Encarcelan a un rapero por dos años: CREMAN BARCELONAASESINAN a un chico por ser HOMOSEXUAL: Instastory y arreando… #Barcelona #LGTBI #Samuel #StopHomofobia #StopLGTBIfobia #LGTBIfobia #gay #Asesinado #Samuelsomostodos,nhs
1411998831579906049,"La fauna #LGTBI atacando a Celia Villalobos por decir lo obvio. Anda, callaos ya, indignaditos permanentes!! Que ya estamos hartos de la matraca arcoíris.",nhs
1409453454372884480," Que impotencia y que rabia! Gracias por compartirlo, un abrazo grande y feliz dia #OrgulloLGTBI 🏳️‍🌈",hs
1409412109415456773,✅ En UPN decimos sí al respeto y a la igualdad para todas las personas.❌En UPN decimos no al rechazo y la discriminación. 🏳️‍🌈 #28Junio #LGTBI,hs
1412031512279662595,"pero repito el termino ""maricon"" mientras pegas a una paliza de muerte a alguien aunque no sea ni siquiera esa persona LGTB sigue siendo HOMOFOBIA, mientras lo matas lo ""denigras"" y lo haces ver como que eres superior",nhs
1409453309828677632,Feliz #OrgulloLGTBI mis panas hoy es un día para celebrar todo lo que hemos conseguido luchando y para recordar que hay que seguir luchando TODOS los días por nuestros derechos! 💪💪💪💪,hs
1409557458083848193,"Hilo- Hoy en día del #OrgulloLGTBI hoy más que nunca los derechos civiles , deben ser sobre el individuo sin excluir a nadie por sus gusto, orientaciones  o religión . Eso ya es de libertad del individuo.  Pero tampoco caigamos en leyes especiales para personas o grupos 👇",hs
1409557584445685767,"Hoy es el día del #OrgulloLGTBI , en el que se conmemora el día de la lucha por la dignidad, la vida, el respeto y los derechos de esta comunidad tan señala y perseguida por el prejuicio y la discriminación.El amor no tiene género y la dignidad humana tampoco¡Orgullo y respeto!",hs
1408953889420873735," Este es el  motivo por  el cual a pesar que la no descriminacion  a, la Comunidad #LGTBI  ni tiene el apoyo y son la minoría ( solo son los q mas gritan solamente) a parte q son intolerables",nhs
1418136659783262209,"Pedazo de anormal que me has incluido en esa lista de mierda, si me estás leyendo : no eres anormal por ser gay, eres simplemente imbécil. En el colectivo LGTBI también hay imbéciles redomados, fijate bien que quien hace distinciones entre gays y heteros eres tú, no yo.",nhs
1412622589772587009,En la ex república sovietica de #Georgia el colectivo #LGTBI se agarraron a golpes con la extrema derechaPor la violencia fueron suspendidos los actos del orgullo #LGTBI,nhs
1410318885635690499,8️⃣ #Diversidad en el ámbito #educativo: las Administraciones deberán fomentar la introducción de referentes #LGTBI+ positivos y promoverán programas de educación sexual y reproductiva y de prevención de ETS.,nhs
1411811926594756626,A raíz de los últimos acontecimientos me gustaría decir una cosa. Dais asco y no sé como se os puede considerar seres humanos. #justiciaparasamuel #ACoruña #LGTBI,nhs
