text,id,binary,multiclass
"Joe,  Creo que amerita asesinar al equipo perdedor. Nada de tibiezas",4975,Not Hope,Not Hope
"Pdte Matt,    Recuerda como fue capaz de venir a ENGAÑAR x votos faltantes cuando Kast le ganaba ?  X eso  A quitarle el anhelo de  llevar SU firma en Cc  #El7SinRetiroRechazar #URL#",6235,Not Hope,Not Hope
"RT Todas, Vacaciones no creo, seguramente ha ido a buscar apoyo en los comunistas de España",6936,Not Hope,Not Hope
"📰 #AgendaDeChalaca  📆 Martes 07/03  Para ver a los peruanos en el exterior en acción, hay que esperar hasta la noche. El Orlando City de Gallese y Cartagena juega contra Tigres por 8vos de Concachampions, mientras Diether Vasquez podría sumar su 2do partido en la temporada #URL#",5192,Not Hope,Not Hope
[DIA DE LA MUJER] 25 frases machistas que los hombres no deberían decir durante el 8M y deberán esperar recién hasta el 9M. #URL#,8449,Not Hope,Not Hope
"Ethan,  Yo prefiero que si dejen …  Más que quitar tiempo, yo veo por el lado de unir …  Uno desearía que fuera un paseo, pero si lo vemos, las tareas también unen",8282,Not Hope,Not Hope
"Joe,  Es como un Gay usando un suéter con la cara del Che Guevara aquel tipo que creo campos de concentración para los homosexuales en Cuba. El chiste en ambos caso se cuenta solo... 🤣🤣🤣🤣🤣🤣🤣🤣",4285,Not Hope,Not Hope
Anhelo con encontrar a alguien que me enseñe que el amor no duele,2249,Hope,Realistic Hope
"Quiero aprovechar y estudiar mientras no esta Fabii, pero la mayoría de los pdf los perdi 🤦🏻‍♀️ y tengo q esperar a q Fio me conteste",7321,Not Hope,Not Hope
"Estoy avanzando con alquimia de almas y la verdad es que aunque la Jin Bu Yeon actual no fuera en verdad Cho Yeong/Mu-deok/Nak-su aun asi me gustaria y desearia que ella se quede con Jang Wook, me gusta mucho ahora, capaz el cambio de actriz ayudo (?",3939,Not Hope,Not Hope
El cardenal Adalberto Martínez también habló del rol de la prensa y exhortó a difundir noticias positivas de paraguayos que buscan el bien para el país.  📲 #TodoEstáEnLN #URL#,1135,Hope,Generalized Hope
"Nick,  Desearía que existan tantas opciones aquí 😭 sería todo un sueño ¿Cuál es tu favorita?",1402,Not Hope,Not Hope
La 9 y tengo que coger un avión? A rezar #URL#,6091,Not Hope,Not Hope
"Jack y Ethan, De momento sale en uno. Espere unos días y lo oirá en el Congreso. Esta panda no se para ante nada.",5396,Not Hope,Not Hope
"Un afrodescendiente y su asistente trabajaban liberando iones con carga negativa cuando de repente el asistente dijo ""Espere profesor, ¿que pasaría si los ácidos salicílicos no aceptan  a los iones negativos?"" y el profesor dijo ""eso no es un ion negativo, es mi esposa"" 🤣🤣🤣 #URL#",5853,Not Hope,Not Hope
"Matt,  “ ¿Están ricas? ”  Pregunta viendo ese mordisco enorme que le da, esperando su respuesta antes de hacer ella lo mismo también.",3244,Not Hope,Not Hope
"RT Max,  ¿Quién es ""ferxxo"" y por qué pura flor de barranco anda emocionada por mañana?🤔",7032,Not Hope,Not Hope
Hasta cuando vamos a estar con esto??? necesitamos una solución urgente. ya casi dos gestiones y seguimos esperando. #URL#,1664,Hope,Generalized Hope
"Tom y God, Que se puede esperar de una estólida de la ultraderecha paraca",408,Not Hope,Not Hope
Pero si no hay amor se que el deseo y no bastaría,7114,Not Hope,Not Hope
"Ethan,  Muchos me van a criticar pero en gran parte esa música los escuchan los flaites entonces q más se puede esperar.. vengan de a uno!!",1739,Not Hope,Not Hope
"Que locura ha ocasionado David,  en todo el mundo y más en países de habla hispana. 💥👇🏻  Digamos que desearía estar ahí en Valencia y desgalillarme cantando esa canción. #URL#",200,Not Hope,Not Hope
"Ethan,  UD provocó esto twitteando estupideces estando borracho como de costumbre. No fue capaz de entender una situación natural en un vestuario por su limitada mentalidad. Espero comprenda que no es la cuenta oficial de Messi. Se que tiene el cerebro licuado de golpes pero inténtelo.",6169,Hope,Generalized Hope
"Estoy en un bar llenos de gringos que están gritando porque están pasando el hockey, no espere esto en el viaje",8100,Not Hope,Not Hope
"RT John,  Este video me da esperanza, al menos ya tengo la cara de artesanía oaxaqueña 🥲 #URL#",6106,Hope,Realistic Hope
"me incomoda no estar con el candado porque siento q me chismosean la cuenta, asi q a rezar q vean sus seguidos y me sigan pq 🥚 estar mandando dm",3668,Hope,Realistic Hope
Tuve un sueño re contra mil loco. No se qué onda,2040,Not Hope,Not Hope
Yo anhelo un varoncitooo pa meterlo en béisbol full 😭🥹 que capaz lo tengo y no va a querer . AMOOOOOOOOO😭😭😭😭,1032,Hope,Unrealistic Hope
No termino de pagar un tours y ya toi pensando en el siguiente.   OJALÁ NO ME FALTE EL TRABAJO PARA PODER VIAJAR 😁😃,1662,Hope,Realistic Hope
También Alberto tiene un sueño  LA NACION - Alberto Fernández duro con Mauricio Macri: “Voy a inaugurar un acueducto que alguien postergó para inaugurar el Paseo del Bajo” - #URL#,734,Hope,Unrealistic Hope
4. El segundo mindfuck del top. Definitivamente... una experiencia. No recomiendo este anime si lo que uno busca es una historia fácil de digerir  3. Nunca esperé que un anime chino estuviera en el top 3 pero xd. Comedia absurda que evoluciona a un dramón INCREÍBLE? Count me in,8323,Not Hope,Not Hope
Deseo poder escuchar tu voz y tu risa por muchos años más  Feliz Cumple 🥳 #URL#,8741,Hope,Generalized Hope
"Tom,  Los petros tienen bien montada la estrategia, yo no les creo absolutamente nada. Esa familia es torcida.",1998,Not Hope,Not Hope
"Ethan y James, Yo a ninguno le rezo Los tuiteros de culto no tenemos follows ni interacciones Nuestro fans nos leen en silencio, sintiendo el privilegio de la exclusividad de poder leernos y saber que son sólo unos cuantos con esa dicha... #URL#",6267,Not Hope,Not Hope
Ojalá que el Gasta Edul se rompa entrevistas con todos lo campeones del mundo. Puto amo.,7216,Hope,Realistic Hope
"David,  me robaron mi cel así que pedí una reposición de chip, me dijeron que en 10 min quedaba  pero sale ""En proceso de activación por favor espere a que su vendedor le notifique Error.1001"", reconoce que es movistar y me aparece ""señal"" pero no puedo llamar ni tengo datos",5372,Not Hope,Not Hope
"Jack,  Lo llevo jugando hace menos de una semana y me ha parecido un grandioso soplo de aire fresco. Esperé cinco años para poder comprarlo y jugarlo, cinco años. Y no me arrepiento del dineral que gasté en él y en la Switch",3704,Not Hope,Not Hope
"""Siempre es mejor estar aquí abajo deseando estar allí arriba, que estar allí arriba deseando estar aquí abajo'' ✈️",8788,Hope,Unrealistic Hope
de este video me fascina q marcos levante la mano y espere unos microsegundos antes de pegarle jalffksj cachetealo cagon sabemos q queres #URL#,1064,Not Hope,Not Hope
"por fin, espere tanto para que el kpop del 2018 en adelante ya lo mandarán al sótano. #URL#",6462,Not Hope,Not Hope
"Siempre intento hacer cosas lindas para la gente que me trata de igual manera, porque creo que la vida se trata de eso 🥰 buen día para todos",9063,Not Hope,Not Hope
Por aquello que Oro cada día desearía que su respuesta sea SI 🙏 #URL#,1002,Not Hope,Not Hope
Creo que subo mis fotos y esta princesa se va a dormir,1709,Not Hope,Not Hope
11:11 Desearía a Majo cerca para que pasara a mi casa 😢,4980,Hope,Unrealistic Hope
"David,  Cuando llegue al Bernabéu y su Liverpool se convierta otra vez en el equipo de Montepinar no creo q sonría mucho el Carragher. #URL#",5957,Not Hope,Not Hope
"Max,  Va a rezar muy fuerte en la capilla de Soto del Real",367,Not Hope,Not Hope
Cada día a tu lado es una alegría infinita y mi sueño hecho realidad...,1837,Hope,Generalized Hope
"Por siempre, una de mis canciones favoritas será Miss You, cargada de amor y arrepentimiento, anhelo y dulzura, gracias Hyunjin, está canción es un abrazo a mi corazón  #20DaysWithHYUNJIN  #LyricsByHyunjin #URL#",8834,Hope,Generalized Hope
"Yo solo... Necesito un poco de ti, no quiero estar aquí se que le hago daño a mis hijos, fuera tan diferente si me  llevarás contigo y pudiera estar en un sueño profundo dónde nada me doliera e irrumpiera mi paz; esa que tanto anhelo y no logro conseguir 😓",3696,Not Hope,Not Hope
"También recordé lo mucho que anhelo hacer un voluntariado con niños, siento que hoy fue recordar a Mabel de 14 años",6888,Not Hope,Not Hope
"Nueva temporada, a rezar por las lesiones y a llegar lo máximo arriba🚀❤️ Ben y Matt, #URL#",943,Hope,Generalized Hope
"Secreto de estado: en realidad rezo el rosario en voz alta mientras hago ""el aquello"" #URL# #URL#",8856,Not Hope,Not Hope
"Okami fue adoptado por BibleBuild, Build le puso el nombre y Bible le esta cumpliendo el sueño del refugio a Build pero primero le esta llenando la casa de gatos para que sea feliz, estoy siendo delulu pero feliz.",6376,Hope,Realistic Hope
"Yo deseando que Dios nos haga brillar a ambos, y tú queriendo apagarme. No somos iguales.🫰🏻",6172,Not Hope,Not Hope
"Deseo tanto estar tumbado en la arena de la playa sin preocupaciones; ya ni siquiera es capricho, siento que de verdad necesito.",4216,Hope,Unrealistic Hope
Un ojo en el live de Taehyung y el otro esperando por las fotos de Jimin.,6647,Not Hope,Not Hope
me caga que siempre me da sueño ya que estoy cerca de la pinche prepa,7132,Not Hope,Not Hope
"David y John, Todo, mis virtudes, mi soledad, mis defectos, mi persistencia ante la adversidad, mi esperanza en el futuro, y a pesar de todo mañana será otro día.",5029,Hope,Generalized Hope
"Ben,  Vale la pena verlo? O es mejor esperar a que salga la otra parte y verlo todo junto?",8055,Not Hope,Not Hope
"Yo desearía pasar un día completo afeitado, sin barba... es increíble lo rápido que crece🤌🏽",6829,Hope,Unrealistic Hope
"Todas, Hola a todos, hoy muy temprano que desgraciadamente no se va a presentar y lo va a decir el mes que viene en Boca cuando cumpla 115 años creo. Va como vocal. Si no me entienden me preguntan.",5991,Not Hope,Not Hope
4to día de reposo: mis compañeros me preguntan si no voy a volver más (ojala) y mi abuela me hizo tortilla de papa 💅🏼,628,Not Hope,Not Hope
"Todas, Tal vez utilizó a terceros para hacer las transacciones, además en la entrevista dicen que el dinero estaba en la casa. ""Dudas hay"", Ojalá logré demostrar que no es cierto nada de lo que se le acusa, sin embargo este escándalo, ya le hizo un daño muy grande al presidente",6745,Hope,Realistic Hope
"les veo rezar como si dios fuese a prestar ayuda, quejarse como si la vida fuera justa kieres saber la verda y luego no t gusta",6582,Not Hope,Not Hope
Nunca le desearía el mal de tener a Petro al pueblo del El salvador. Ya lo han pasado muy mal en el pasado. PERO SI ME GUSTARÍA QUE BUKELE fuese Presidente de Colombia. #URL#,710,Hope,Unrealistic Hope
"La narcopolítica está tan metida en la estructura que, no creo que se pueda extirpar tan fácilmente, es un panorama bastante desolador para los que no pueden salir del país a buscar un futuro mejor",1221,Not Hope,Not Hope
No saben lo mucho que deseo estar en el pecho de alguien mientras me hace cariñitos y me reparte besos adorables. Voy a llorar.,2711,Not Hope,Not Hope
¿Qué credibilidad puede tener una cuenta que dice que el Real Valladolid es el equipo más beneficiado por el VAR? ¿Qué puedes esperar de una cuenta que calificó con un 7 la indecente actuación de Mateu en el Betis-R.Valladolid? #URL#,1143,Not Hope,Not Hope
"Ethan,  Creo que no es criticable que los opositores al mesías engañabobos entren a ese tipo de Programas, pues si se va a tirar el dinero en pendejadas, es mejor obtener algo de ese despilfarro; son muchos los impuestos que pagamos, y caros.",7160,Not Hope,Not Hope
"RT God,  Todo el que está esperando el asunto de la novela de Dalisa y esa gente, no percibe más de 30 mil al mes",3942,Not Hope,Not Hope
"Peter,  hola no responden los dm y hace 3 semanas que transferi dinero mas de 100mil me perdieron necesito una respuesta urgente a mi reclamo no puedo esperar mas",1723,Not Hope,Not Hope
Ojalá los ignorantes que eligieron a estos flaites se den cuente que si ellos son gueones que no se sientan representados #URL#,6411,Not Hope,Not Hope
"RT Peter,  Quédate con quien te lleve a ver Tres Caídas y la  Esperanza de Triana",2539,Hope,Generalized Hope
"RT Max,  Iniciando otra semana más, con 0 ánimos y deseando que ya sean vacaciones",931,Hope,Unrealistic Hope
solo rezó que el joystick que puse a cargar sea el que anda bn y no el que está hecho percha,8787,Hope,Realistic Hope
"Qué se puede esperar de un gobierno como el de God,  . Cómo decía un profe de la Secu: “No rebuzna porque no da la tonada”. 🤦‍♀️ #URL#",4004,Not Hope,Not Hope
tengo calor y tengo q esperar 20 minutos más me voy a matar,2148,Not Hope,Not Hope
Les deseo una red de contención tan hermosa como la mía,4575,Hope,Unrealistic Hope
"Todas, Les deseo lo mejor 💪🏼!",4246,Hope,Generalized Hope
"Michael,  omg THANK YOUUUUUUUU!! estoy deseando jugar Minecraft ahora gracias a ti!! es genial, mil gracias 💙",376,Hope,Generalized Hope
"RT Matt,  ⏯️ Rezar Hoy - Tienes un problema mental. By D. Arturo Garralón (PEREZA) #URL#",2016,Not Hope,Not Hope
"David,  Rezar no , pero haré fuerza para que baje a segunda junto con los ches",1653,Not Hope,Not Hope
es hoy el momento que espere por DOS AÑOS #URL#,248,Not Hope,Not Hope
"📹| Llega a la Parroquia de San Pablo donde finaliza el rezo de su Vía Crucis. Sam,    #CuaresmaSanPablo #TDSCofrade #SevillaHoy #URL#",7634,Not Hope,Not Hope
"Sam,  Ahora toca esperar pa que hagas el de los cristos??",3866,Not Hope,Not Hope
"Yo quisiera verte llorar en el piso como hice Yo quisiera que quieras a alguien como yo te quise Yo quisiera que venga otro y que te venda sueño Y que cada día veas como tu mundo es más pequeño Mil consejos te darán, la vida es un boomerang",8635,Not Hope,Not Hope
¡#AdriContreras 🎮⚽️ HA EMITIDO en #TikTok! Nuestros datos 🧐 :  ▶️ ESPECTADORES 👁️ : 2.412 ▶️ MINUTO DE ORO 🔥 : 3.176 [23:16h]  #ChatInterview #URL#,2174,Not Hope,Not Hope
ㅤㅤ    // tentada también a decirle el “me llamo eve pero tu novia me llama todas las noches” porque a veces ansío elegir la violencia pero no soy así sabéis #URL#,8827,Not Hope,Not Hope
"La desigualdad de género en el empleo es mayor de lo que se pensaba Un 15% de las mujeres en todo el mundo desearía trabajar, pero no tiene empleo, frente al 10,5% de los hombres. #URL#",4212,Not Hope,Not Hope
Wn me cae tan mal la Aránguiz que disfruto algo que en mi sano juicio no le desearía a ninguna mujer: que siga atrapada en ese vínculo dañino y humillante con el hueon feo y bueno para nada del Mago. Me regocijo en que la gorree y la trate como el ñato y la tonta siga ahí.,4396,Not Hope,Not Hope
"Matt,  Si me aceptas a mi perro y a mi te podemos esperar con unos ñoquis o algo rico todos los dias. Fijate y pensa en mi propuesta, nos vemos bro.",5182,Hope,Generalized Hope
"Eric,  Cuanto fue q se robo la cúpula chavista en estos 22 años... Y que los ingleses robandose el oro.. Cuanto oro no abra salido de Bolívar sin ser contabilizado y que entró derechito a los bolsillo chavistas... Jajaja.. El cara e tablismo...",2463,Not Hope,Not Hope
"O sea se me corta a mi la respiracion el presenciar un acto tan puro. Que me hablen de sus parejas que me cuenten cosas... me alegran el dia y me llenan de una pena interior a la vez, pero no es pena es esperanza por que en el mundo hay gente que exista así, no se es increible",4348,Not Hope,Not Hope
ya me preparé los mates para esperar la entrevista de Julian con Gaston Edul #URL#,1122,Hope,Realistic Hope
"Alex,  toi esperando el de las fimmies……….. xfavor no pido tanto",9019,Not Hope,Not Hope
"Todas, lopez obrador miente constantemente , que se puede esperar de sus sirvientes fervorosos?",1416,Not Hope,Not Hope
"Matt y David, Ojalá... Y vamos a meter a los corruptos a la cárcel... También ésos que se roban las antenas.",2971,Hope,Unrealistic Hope
"desearía que mis papas fueran millonarios para ser una mantenida que solo viaja y va a yoga a las 10 am pero bueno no se me dio, me quedan 5 min de lunch. vamoooo a bretear!",5981,Not Hope,Not Hope
que calor ASQUEROSO anhelo el día que haga 10 grados y estar toda tapada comiendo una polenta con queso,2764,Hope,Unrealistic Hope
"Y quien es ese hdspm que te contesta todo eh?  Verga, Ansío poder hacérsela de pedo a alguien.   🤣🤣🤣",5923,Not Hope,Not Hope
"RT Jack,  Pues deberían dar explicaciones Sam y Peter, . Las estamos esperando. #SOSMagisterio #Nohayconsenso",7575,Hope,Generalized Hope
El capítulo de to your eternity de hoy fue el que espere desde a empezó tremendo,2186,Not Hope,Not Hope
anhelo tener tanta paz que se sienta como este video #URL#,1063,Hope,Generalized Hope
rezo para q esto no sea una poronga como el proyecto 4+1 #URL#,7319,Not Hope,Not Hope
"RT Joe,  Diosito organiza las cosas para bien de quienes saben esperar en Él.  Gracias Dios mío 🤍",2280,Not Hope,Not Hope
"Hoy Gia entró solita a la sala y yo quede esperando afuera, salio a gritarme por la ventana. ""Mami mirame estoy aca con mi seño Romi, estoy muy bien 👍"" jajajaja tranku hija❤️",4352,Not Hope,Not Hope
Maduras cuando te das cuenta de que a veces hay que callarse y esperar a que el tiempo te dé la razón en vez de pelear por demostrar algo.,2887,Not Hope,Not Hope
"Michael,  Desde mi opinión, la denuncia en redes no resuelve lo relacionado con el abuso; pero, si se trata sólo de hacer pública la situación particular, lo políticamente correcto sería esperar a contar con una resolución de la autoridad competente.",1937,Not Hope,Not Hope
"James,  en el tren con una migraña deseando comerme la empanadilla que llevo en la maleta",2864,Not Hope,Not Hope
Desearía volver a la casa vieja... Pero nunca lo haré :(,8251,Not Hope,Not Hope
"no tengo que esperar a mañana, hoy será bonito. 💗",893,Not Hope,Not Hope
"Me parece de lo más interesante porque justo le decía al David,  que es la primera película de la saga Rocky/Creed en la que saliendo no siento el deseo de agarrarme a putazos. #URL#",2795,Not Hope,Not Hope
"tal vez no me enamoré y solo me enganché a la idea que tenía sobre ti o lo que deseaba que sucediera, tal vez aquello fue una simple ilusión o un anhelo…o una triste esperanza.",2270,Hope,Generalized Hope
"Día 41 esperando que Fang deje de darle like a todos mis tweets y también el Viernes que prometio Germán en su último video de HolaSoyGerman :""v #URL#",253,Not Hope,Not Hope
"Ya quiero regresar a mi pueblo, tengo 7 amores esperando por mi.",3130,Hope,Generalized Hope
Ayer mi flaco molesto porque estuve con otros hombres antes de él y por qué no le esperé 24 años como él me esperó a mi. #URL#,2252,Not Hope,Not Hope
"Si puedes evitar que un ecuatoriano más, exponga su vida creyendo en el trayecto por tierra al sueño americano, hazlo. He aquí los riesgos. #URL#",138,Not Hope,Not Hope
wow que loco los diseñadores que sí saben diseñar desearía ser,5200,Not Hope,Not Hope
Por dios lo que ANSÍO un día nublado gris húmedo de invierno,7752,Not Hope,Not Hope
"Paul,  Bienvenida. Deseando ver (y leer) todo lo que ofrezca ese 'balcón con vistas'",7844,Hope,Generalized Hope
Estoy esperando un perdon que se que no me va a llegar,8574,Not Hope,Not Hope
Hoy recién es martes y yo ya estoy esperando el finde para ir a la jineteada😮‍💨,9078,Hope,Realistic Hope
"Matt y James, Estimado Luis. El sesgo experimental que tenemos en base a conocer a quienes hoy componen el comité de expertos, está provocando que nos ceguemos y dividamos. Lo lógico y prudente sería ganar en los electos y esperar el texto definitivo.",1891,Not Hope,Not Hope
"raptor y dequiv están solos ante proplayers y gringos, es momento de rezar 🙇🏼‍♀️",1411,Not Hope,Not Hope
"Estamos llamados a hablar aquellos q viven haciendo lo malo y están en oscuridad empujados x todo lo q el mundo les ofrece,enseñar el mensaje de salvación pq lleguen a anhelar y a obedecer a Dios,esto es posible x la fe en Jesús y cuando así lo hacemos recibimos perdón de pecados #URL#",3145,Not Hope,Not Hope
"Un hombre que duerme’ de George Perec, mi favorita de las cuatro de Perec que voy leyendo este año. Un libro que parte de un anhelo de escapar, evadir el mundo ruidoso y mecanizado que nos rodea, pero que se topa en el camino con el terror contrario: el absoluto silencio. (1/n) #URL#",6110,Not Hope,Not Hope
"James,  Creo que lo peor de todo es la voz que tiene la muchacha. 😕",4358,Not Hope,Not Hope
"Ojalá la David,  no castigue  al policía por la entrevista que está dando en David,  contando la verdad de los hechos y no maquillandola como hizo el gobierno con David, ",184,Not Hope,Not Hope
"Tom y Joe, osea se puede rezar sin ???  pero es inapropiado?",5669,Not Hope,Not Hope
Quiero todo de tu cuerpo Quiero todos tus lamentos Eres el que más anhelo (el que me gusta eres tú),4722,Hope,Generalized Hope
"Jack,  Ayyyyyy Dianita entiendo tu enojo,  creo que tus mascotas siempre tienen hambre ;)",919,Not Hope,Not Hope
"John y Ben, Es increíble. Que culpa tendremos nosotras de tener esta mierda porque la verdad que no creo que nos fascine🤦🏽‍♀️🤦🏽‍♀️",6360,Not Hope,Not Hope
"Matt,  Ahora sí me han dejado con la visión más abierta que antes..... Escuchar todo este listado de tropelías y desgracias que sufrían con las pandillas, ahora hace que apoye más al presidente Nayib Bukele y rezar para tener uno así en México.",2286,Not Hope,Not Hope
"RT James y God, Y rezar sería chupar un mango... que rico",251,Not Hope,Not Hope
"Y, para cerrar con broche de oro, invertiremos 10 mdp para los quirófanos de la unidad materno infantil, 24 mdp para la renovación a fondo de la calle Reforma y otros 18 millones para el camino que va desde la localidad Santa Fe hasta La Paz. Será un gran año para Zapotlanejo. #URL#",890,Hope,Realistic Hope
dos horitas de sueño y  lechuga como un fresco #URL#,6662,Not Hope,Not Hope
"God,  Aguante Signo de Oro criolla. Fieles a Bertolini Hermanos",5458,Not Hope,Not Hope
"John y Michael, Leo, no se puede esperar nada más de las personas que escasamente poseen una sola neurona. Aunque se lo expliques con plastilina no lo va a entender.  Dios, lo que tenemos que ver. Yo pensaba que ya todo habíamos visto, pero queda demostrado que aún tenemos ""cuaternarios"" todavía",2128,Not Hope,Not Hope
"Nick,  ❤️💚🇪🇦Otro ladrón  repugnante que ensucia  al PP. Deseo  que se pudra en prisión.  Se ha aprovechado  de la confianza d los ciudadanos manchando la política de España .🇪🇦  Es ud escoria 🐷🐷🐷🐷🐷",2362,Hope,Unrealistic Hope
Yo dizque no estará tan frío hoy… *se congela esperando el bus *,8595,Not Hope,Not Hope
"#EstamosListas para organizarnos mejor que ellos, poniendo la confianza y el cuidado de la vida en el centro, buscando transformar la realidad en favor de los derechos de todas las personas y de todo lo vivo. Nos guía un anhelo de libertad y emancipación. Ese es nuestros mandato!",6923,Not Hope,Not Hope
Tenemos esperanza que esto Cambie en el gobierno del Cambio y los hampones vayan a la cárcel. #URL#,8490,Hope,Realistic Hope
"Llevo esperando los mando de la switch en Carrefour desde diciembre. No sé qué está pasando, pero siempre sale agotado y cuando voy a tienda tampoco tienen. A este paso me caduca la tarjeta que me dieron al devolver los otros xd",271,Not Hope,Not Hope
"Yo sé que mi primer nombre y apellido son raros (complicados no creo), pero por favor no me anden llamando por mi segundo nombre y apellido porque no sé quién es, no conozco a esa persona. 🥲",7687,Not Hope,Not Hope
"Peter y Matt, Qué se puede esperar de un lacayo chupabotas de Daniel y Rosario. Tómese la pastilla, amigo.",8460,Not Hope,Not Hope
Ah pues es que me amaneció este dm y luego voy a ver qué pedo y es una cuenta funny. Yo creo de ahi me vino la advertencia. #URL#,5155,Not Hope,Not Hope
"Michael,  A Dembele se le puede esperar 4 temporadas y a Ferran no le dan ni 1",6779,Not Hope,Not Hope
"¿Sueño por la tarde? 💤   Es de frecuente ocurrencia que a media tarde comencemos a bostezar, a cometer errores involuntarios, y que no nos podamos concentrar adecuadamente, es una condición normal asociada a tu ciclo circadiano (regula nuestro sueño y vi…#URL#",7822,Not Hope,Not Hope
No es martes si no tengo una parálisis de sueño de por medio 😍,6286,Not Hope,Not Hope
"Todas, Encantados de aparecer. Estamos deseando hacer cosas en vuestras instalaciones.😜👏",6445,Not Hope,Not Hope
"Sarah,  esto tiene que cambiar, el pueblo puso su confianza y esperanza en usted y su proyecto político. No nos traicione. Y a propósito Sarah,  tiene mucho que explicar en el caso de Nicolás petro #URL#",924,Hope,Generalized Hope
"Que feo soñar contigo, ser felices, sentir que fue tan real, abrazarte y después despertar para ver que todo fue un sueño solamente",5346,Not Hope,Not Hope
"Todas, solange yo te espere tanto sis y nunca apareciste estabas en el valle del elqui",8142,Not Hope,Not Hope
-va preparando un batido para acompañar. Está deseando verla.- #URL#,8654,Hope,Generalized Hope
"Enner Valencia, en plena carrera por la Bota de Oro #URL#",5148,Not Hope,Not Hope
"Paul,  Pero lleven niñas, ojala de 12 años a más jóvenes si pueden, si va Pastrana van niñas",8735,Not Hope,Not Hope
"Deseando escuchar a Celine, de una marca tan emblemática de la infancia como MATTEL. #URL#",1750,Hope,Realistic Hope
"RT Alex,  La clave está en no esperar nada de nadie",652,Not Hope,Not Hope
Soñe que te disculpabas por ser una mierda! Que lastima que solo fue un sueño.,579,Not Hope,Not Hope
"Ahora siii! A mimir! Desearía quedarme mas rato pero mañana es día de trabajito tmb 😭 espero pasen una linda noche, duerman bien y nos vemos mañana señoreees! Lqm &lt;3",3617,Hope,Generalized Hope
promise es mi safe place espere tanto para q este en spotify,7403,Not Hope,Not Hope
"David,  Dios es muy linda esa foto creo que no tengo nada a mano que esté a la altura #URL#",76,Not Hope,Not Hope
"basicamente es tener mas vacaciones si trabajas mas horas a la semana pq eso promediaria el maximo de horas permitidas de todas formas ,,,, aun esta en revision pero ojalá no salga q mrda",5222,Not Hope,Not Hope
Anhelo el momento en que pueda tener mi visa para poder ver más a mi familia :(,4022,Hope,Realistic Hope
"Max y John, Rezar, lo que te hace falta con la demanda que te pusieron 🫢",8316,Not Hope,Not Hope
"Mike,  Las reservas de oro ,4 billones en nómina paralelas,los aviones de segunda 😂😂",4321,Not Hope,Not Hope
No wey estuve a -25 degrees no se lo deseo a nadie 😂🤣 #URL#,8554,Not Hope,Not Hope
"Sarah,  Creo que es al revés. Yo que asisto a carreras de MotoGP y F1 pienso que la F1 pierde mucho en TV y MotoGP gana mucho.",1110,Not Hope,Not Hope
Eres tan hermosa como la primera vez que te escuché en Soundcloud. Te espere tanto en Spotify mi PROMISE  #PromiseByJiminOutNow #URL#,275,Hope,Generalized Hope
"El lugar en donde he visto rezar con más fe no ha sido en una iglesia, ha sido en las puertas de quirófano y en las salas de urgencias.",7343,Not Hope,Not Hope
"[🔐]   Ya me hicieron sentir mal, no me toquen, los odio a todos, ojalá los maten.",9115,Hope,Unrealistic Hope
"Buenos días y #FelizMartes! 😃  Menudo sueño me he echado está noche, aún así me da tiempo a aprovechar la mañana en casa y luego de tarde de curro que se supone será más relajada y a la noche vicio intentando llegar al Reactor Mako N°5. #FFVIIRemake  Que tengáis un gran día! 😉",9067,Hope,Generalized Hope
"Ya mismo es un mes que estuve horas enteras nadando en el mar y solo ansío volver 🥺🥺🥺 Pero lo más bonito fue que mientras estaba sola riéndome y disfrutando de mi propia compañía, una niña no dejaba de imitar todo lo que yo hacía, sentí que inspiraba a alguien ❤️‍🩹❤️‍🩹",739,Not Hope,Not Hope
una vez más veo cómo Dios responde a cada anhelo de mi corazón 🤍,9142,Not Hope,Not Hope
"RT Alex,  Cuando me felicitan por mi trabajo, pero no me aumentan el sueldo. #URL#",5077,Not Hope,Not Hope
"Momento para rezar Completas que tienes disponible en el siguiente enlace: #URL# , o también puedes en oración revisar el día, rezar las tres Avemarías a la Virgen, y terminar con la siguiente antífona propia de este tiempo. #pstagenovevasevilla #URL#",2370,Not Hope,Not Hope
"Jack,  😆 el rey de las estadísticas, uno que desearía vivir en una ciudad desierta y el encerrado.",1591,Not Hope,Not Hope
"Nick y Paul, Pero ""pagan"" más de ISR retenido, que esperar la devolución de IVA d ela renta 😬😬",3011,Not Hope,Not Hope
"Tom,  Odio... Innecesarioo... #gh #granhermano deseando tanto q esté afuera de la casa desde el principio y ahora lo meten como si nada??? Tom,   Todas, ",5835,Not Hope,Not Hope
Anhelo un amor como el de mis papás. 🫶🏻 #URL#,432,Hope,Unrealistic Hope
"Todas, lo llevaron un día q vi el chiringo, hará unas semanas, creo q es el ser más despreciable q ha pasado por ese plató, y mira q han pasado asquerosos",5697,Not Hope,Not Hope
"Solo quiero decir que, ¡Ojalá este inverno se nos congelen los mocos! QUE CAAAALOOORRRRRRRR! #URL#",1874,Hope,Unrealistic Hope
"&gt; Sierva de Dios María Esperanza.  San José Bendito,  ¡Ruega por nosotros!   #URL#",5086,Hope,Generalized Hope
"Paul y Matt, Ya han salido los subnormales de la madriguera, es de esperar, voxmongolos al ataque.",524,Not Hope,Not Hope
