text,id,binary,multiclass
"Sarah,  Que pessssaos todos con Ceballos, si al Betis no va a volver (ojalá me equivoque, yo no quería que se fuese). Cada vez que hay época de fichajes se habla lo mismo, ya cansa.  Y por cierto, Batistao vino en el mercado de invierno y dio la cara, tiene todos mis respetos.",3859,Not Hope,Not Hope
me acabo de acordar q el otro día cuando estábamos entrando a tecnopolis con kiara pusieron Nuestra canción (una gatita q le gusta el mambo) es obvio q nos estaban esperando a nosotras,7573,Not Hope,Not Hope
no recuerdo q chucha estaba soñando pero en mi sueño de la nada apareció la vicky palami??? #URL#,230,Not Hope,Not Hope
"A veces, recuerdo tus palabras, tu voz y tu sonrisa. Cierro los ojos y puedo escucharte como si estuvieras aquí. Deseando que pudieras entrar para abrazarme. #URL#",3021,Not Hope,Not Hope
"mi sueño ? estar con tainy en un mismo estudio, en fin.",6342,Hope,Unrealistic Hope
"Cuanto desearía hoy poder comer algo rico pero super rico, y mas desearía aun, poder dormir en mi casa  y creo que ninguna de las dos pasara",1854,Not Hope,Not Hope
"James,  Hace fun en las europas my fren  tkm te deseo solo los mayores éxitos",3953,Hope,Generalized Hope
hoi salgo a alcoholizarme voy a rezar para no sentirme excluido d mis amigas ommmmm ommmm,5178,Not Hope,Not Hope
"“Un pueblo en apuros”, Adiós al Price” o “La balada de los cuatro jinetes”.  Esta última fue Espiga de Oro de la Semana de Cine de Valladolid en 1969.  En 1970 comienza a dirigir en TVE documentales y varios capítulos de la serie “Crónicas de un pueblo” (1971-1972) o #URL#",5555,Not Hope,Not Hope
"Todas, 3 años sin poder ver a la hija que la madre nunca deseó, no amamantó y delegó todo el cuidado en la nana y el padre, quien la mudaba y le cantaba psta dormir, le contaba cuentos y la ayudaba en las tareas (mientras la madre pudo disponer de su billetera, claro)",7815,Not Hope,Not Hope
"RT Jack,  Rezo del Santo Rosario, 2 de marzo de 2023, 17:00 h. #URL#",1102,Not Hope,Not Hope
"Fue un excelente domingo, volvi a mirar IndyCar despues de años y en mi casa nadie entendia la felicidad que tuve, mas porque estamos representados, un anhelo pendiente ",1348,Not Hope,Not Hope
"Todas, Gracias Artzain. Ojalá todo el mundo lo entendiese como tú.",7709,Hope,Unrealistic Hope
"Deseando que suban un poquito los grados para ponerme tops bonitos, la verdad.",751,Hope,Unrealistic Hope
"RT Jack,  Las cucarachas de santacruz esperando a q me baje de la guagua en verano",787,Not Hope,Not Hope
"Nick,  Hay dos sitios que anhelo que en algún momento pueda suceder. Venecia "" Italia  "" Grecia  Son los dos lugares que fuera mi último deseo de viajar.. Deseo que ocurra ",159,Hope,Generalized Hope
"Sarah,  Desearía que se le haga justicia, el era una Leyenda muy querida",1789,Not Hope,Not Hope
"Todas, Asumo que van a esperar a ver si se llena sur o por lo menos si va camino a llenarse. En el Nacional el alquiler se cobra por tribuna",1222,Not Hope,Not Hope
"Ben,  Y espere que este hasta ahora empieza, durante la alcaldía de Petro fue tenáz.",2490,Not Hope,Not Hope
"RT Max,  La arquitectura debería hablar de su tiempo y lugar, pero anhelar la atemporalidad... #Cuenca #URL#",4439,Not Hope,Not Hope
"Nick,  Siento una tristeza tan grande cuando veo en lo que fué a parar nuestro derecho ganado con sangre, mutilación y dolor por una nueva CC  Marchas llenas de esperanza y deseos de justicia  De verdad que desgarra  Gracias x nada Chile  #Martorell #ExpertosEnCorrupción #Pedofilo #URL#",7935,Hope,Generalized Hope
Rezó pq mi papá no me vaya exponer (pq como le encanta contar todo lo que en pasa c':) pq ya vi a mis amixes llevándome topers de comida,9113,Hope,Realistic Hope
"Lo más preocupante como dice la nota es ""la cantidad de vehículos que sigue ingresando al país"".   Creo que los parqueos van camino a convertirse en un negocio muy rentable, los parquímetros y las multas también. #URL#",1098,Not Hope,Not Hope
"Matt y Peter, Si así es en campaña, así gobernará. La gente de Ciénaga de Oro verá si se dejan Meter las manos en los bolsillos con una alcaldesa que apoya delincuentes #GobiernoCorruptoyMentiroso",2225,Not Hope,Not Hope
"RT James,  DIOS TE REZO, QUE MASTERPIECE VA A SER ESTO POR FAVOR JULES TE AMO",4763,Hope,Generalized Hope
"Mike y Jack, Gracias por la aclaración, un dato más ! Pues nada, ahora a esperar la evolución de ambos coches y a ver qué pasa: se acercan o RB se aleja..",1948,Not Hope,Not Hope
Yo y es algo que no le deseo a nadie #URL#,8066,Not Hope,Not Hope
"Sarah,  bienvenido al Sarah,  . Por favor cuídelo y sáquelo adelante. Le deseo muchos éxitos y buen trabajo",6311,Hope,Generalized Hope
"¡Juegazo que sale esta semana de la mano de God,  ! ¡Deseando probarlo estamos! #URL#",3204,Not Hope,Not Hope
Comiencen a rezar que me he vuelto dios con este sniper #URL#,3248,Hope,Unrealistic Hope
"Alex,  A ver si cumple su deseo montada encima de uno cuando valla a despegar.",6951,Not Hope,Not Hope
"Eric,  Ahora Te entiendo.  Eso es irracional por parte de esa escuela..  En mi caso, solo por ese factor, jamás pondría a mi hijo en un salón así.. ( sin mencionar colegio)  Estamos en verano, nada como la brisa natural..  Bueno.. te deseo lo mejor!  Saludos!",7352,Hope,Generalized Hope
"Eric y Eric, En el 2015 te dijeron que volvían para devolverte la esperanza; para que volviera el ""asadito del domingo""; para ""llenar la heladera"", y cuantas mentiras más. Ahora te dicen que ""ella debe volver"" #URL#",3010,Hope,Generalized Hope
esperé tanto por este momento promise al fin en spotify no podría ser más perfecto #URL#,933,Not Hope,Not Hope
"God,  El sueño de los vende patrias es ver a nuestro México invadido y que se reinstale el gobierno corrupto y protector de depredadores en perjuicio del pueblo.",2678,Hope,Unrealistic Hope
"Nick,  Gracias mi bro!, te deseo todo lo mejor en ese nuevo futuro cercano, pronto nos veremos",5935,Hope,Generalized Hope
"Jajajajaja, no paro de reírme, tenia que ir a la AFIP, voy  entro, agarro número me siento a esperar, cuando miro estaba sentado en IOMA, no era AFIP  jajajajajaja, me pare, y me  fui descostillado de la risa...",8605,Not Hope,Not Hope
Ya no quiero recordarte más. Cómo desearía haber escogido diferente a los 17.,4560,Not Hope,Not Hope
CHIVAHERMANOS: ¡TRAEMOS UNA GRAN NOTICIA!   #URL# novedades con el tema de Alexis Vega... Nuestro Nalgón de oro arrancó con todo el lunes y ya regresó a los entrenamientos con el equipo. ¿Cuándo regresará? Hay una fecha muy tentativa.  #URL#,8339,Hope,Generalized Hope
vi un TikTok de que a una chava le preguntaron por una first date mandándole flores y la neta no voy a esperar menos ni modo ya me cree expectativas,1866,Not Hope,Not Hope
"God,  Es que el sábado estuve esperando para poder veros y me tuve que ir a la mitad por motivos personales así que estoy compensando con poneros hasta en el altavoz del curro ",7673,Not Hope,Not Hope
"Jack,  Y lo mejor es que va tan a su bola que le da igual. Fijo que Peter desearía tener más villanos como Mysterio y no tantos como Osborn.",6345,Not Hope,Not Hope
"John,  Dígale ya es vital que los profesores con pensión den un paso al costado y no espere el retiro forzoso están muy viejos y siguen dando Lora, también que ya es vital que hablen inglés",539,Not Hope,Not Hope
"Jack y Eric, Ay por favor, de verdad? Releí mis comentarios y ninguno tiene que ver con lo que escribiste. No le deseo el mal a nadie que no se haya vacunado, ya dije que si no lo hicieron es su problema y que no lo dejen ingresar para jugar, es consecuencia de su decisión",5494,Not Hope,Not Hope
"RT Max y Sam, Los petros tienen bien montada la estrategia, yo no les creo absolutamente nada. Esa familia es torcida.",8593,Not Hope,Not Hope
"Matt,  Muchas gracias.  No creo que sea mucho, porque se nos fue en dificultad, pero lo importante era estar ahí.  Es nuestro objetivo, tratar de estar en la zona de premios en el mayor rango de jornadas.",311,Not Hope,Not Hope
"Deseo dejar lo frito pero me es imposibleeeee, por dios",8780,Not Hope,Not Hope
"RT Sam,  ojalá agustín considere volver a dejarse el pelo como antes come homeee #URL#",6265,Not Hope,Not Hope
"RT Nick,  #GatoEnLaFinal MI MAKUMBA, OJALÁ QUE FUNCIONE  #URL#",4491,Hope,Generalized Hope
"Si sienten panico en un concierto yankee de bts (que tiene un público medianamente tranquilo) ansio ver que harían estas en un concierto de ysy a o duki, se mueren #URL#",3269,Not Hope,Not Hope
"Ben,  Otro pícaro más,, que desgracia este puto gobierno, creo que con todas las justificaciones que hemos visto en todos los sectores, este en poco tiempo record sera el peor gobierno de toda la historia de Colombia.",776,Not Hope,Not Hope
"Tengo en esta foto un tesoro, que lo guardaré por siempre. No creo que ni sus fans más cercano lo puedan tener,ya que fue el lente de mi camara que lo logro,sin pensarlo yo, disparo el flas y sorpresa.Solo les digo es privado y jamás lo compartiré. #URL#",1499,Not Hope,Not Hope
"David,  el universo lo está protegiendo yo todas las noches agradezco y rezo x él",5586,Hope,Generalized Hope
"Por Dios, desearía no sentirme tan fuera de onda ahora",8115,Hope,Unrealistic Hope
interacciones con jiwoong q todavía estoy esperando pq siento q se llevarian muy bien:  •  hanbin • matthew • Gyuvin • zhang hao,6429,Hope,Generalized Hope
"Jack y Paul, EXCLUSIVA | El juzgado investiga a la cúpula de los ministerios de Defensa e Interior por fraude fiscal y blanqueo de capitales.    la nueva directora del CNI, Esperanza Casteleiro, y a la directora de la Guardia Civil, María Gámez, por fraude fiscal y blanqueo #URL#",4887,Not Hope,Not Hope
No creo q voy a quedarme en plata 3 y yo estaba deseando el amuleto de oro ,8556,Not Hope,Not Hope
"John,  No se sulfure, mujer. Espere a ver los resultados de las elecciones para enfadarse.",8501,Not Hope,Not Hope
Tu me estás jodiendo BABA? De pana te vas a lanzar un remix de LFO? Como desearía que Mark Bell estuviese vivo para presenciar esto #URL#,7025,Hope,Unrealistic Hope
 CULTOS | QUINTO DÍA DE QUINARIO  Finalizamos hoy con el tema: “Salir de nosotros mismos y seguir la propuesta de Cristo transfigura nuestras vidas”  A las 19:45h dará comienzo la celebración con el rezo del Santo Rosario.  Preside D. Manuel Sánchez Sánchez. #URL#,3573,Not Hope,Not Hope
Tiene pinta de que está deseando volver al Barca #URL#,8883,Hope,Generalized Hope
"Alex,  Excelente mi estimada desearía compartir un proyecto para limpiar un pulmóncito más de nuestra tierrita unos minutos de su tiempo le agradecería ",2319,Hope,Realistic Hope
"RT Sarah,  Les deseo buen descanso hasta mañana  #URL#",701,Hope,Generalized Hope
Deseo poder verlos  por primera  y última vez!  #CNCOENGUATEMALA  #UltimaCitaTour  #CNCO  #cncoultimacita #URL#,6942,Hope,Unrealistic Hope
"RT Paul,  Les deseo una noche tranquila #DulcesSueños amigos  Paul,  #URL#",4258,Hope,Generalized Hope
REZA AHORA esta oración POR LOS ENFERMOS a JESÚS (la necesitan)  #rezar #orar #iglesiacatolica #diospadre #oracion #cristianos #sanacion #URL#,3599,Not Hope,Not Hope
Ansio ver lloros ahora mas tarde cuando el mejor de la historia gane el The Best,7045,Not Hope,Not Hope
"Dia 9 sin agua Todas, solo saben decir presenta baja presión la pipa está en campo espere su turno no lo puedo creer espero q así sea accesibles cuando uno tenga q pagar el recibo del agua porque esto es el colmo",5431,Hope,Realistic Hope
amigo nunca en la vida esperé ver a Lu funado q año más loco JAKDKAJDJA,3272,Not Hope,Not Hope
Ojalá un día perdones por la mentira  #URL# #URL#,6522,Hope,Generalized Hope
"God,  Puxha, desearia que el movimiento se pueda conseguir algo",7263,Not Hope,Not Hope
Esperando que algún día Becky aprenda español y se de cuenta que todas la canciones de reggaeton que escucha hablan sobre sex  #URL#,2311,Hope,Realistic Hope
"James,  Gracias. Pero creo que voy a esperar un poco antes de leer más sobre el holocausto. Muy amable",1035,Not Hope,Not Hope
"desearía poder cuidar a mi besti de todo lo malo en el mundo, de verdad q ella es un ser de luz",8660,Hope,Unrealistic Hope
"Alex,  mucho ánimo!! estoy segura que vas a poder acostumbrarte rápido, te mando un abrazo y te deseo lo mejor. Vos podes ",3533,Hope,Generalized Hope
"RT David,  Un granito de esperanza crece de repente #URL#",2726,Hope,Generalized Hope
"Sam,  Claro que rezar me ayuda. Jamás olvidó ah Dios y le ofrezco mis dolencias Los ejercicios respiratorios me ayudan, pero Dios me ayuda más. Hace una semana me dio pánico manejando en un tramo con mucho trafico. Y me puse ah Orar en voz alta, me ayudo ah sentirme mejor y tranquiliza",6870,Hope,Generalized Hope
|| rezo para q no me bloqueen la cuenta ,2515,Hope,Realistic Hope
"Hoy tuve el mensaje que nunca espere tener, y fue para avisarme que estaba dando a luz mi isis bebe ",3941,Not Hope,Not Hope
"recordé q un profe de química siempre q se presentaba decía su nombre y después ""felizmente casado"", y honestamente q bonitooooo, anhelo ser esa algún día, va a ser mi carta de presentación decir ""[mi nombre], [la edad q tenga], felizmente casada"" ",8904,Not Hope,Not Hope
"Jack,  Y ella sigue esperando y siendo víctima de la inoperancia de la fiscalía y policías: #ContigoCHV   #URL#",6682,Not Hope,Not Hope
"RT God,  recycled j mi religion y selecta el dios al que rezo #URL#",8094,Not Hope,Not Hope
"Joe y Peter, De este no sé porque no está Callaita  Desearía que fuera Una Vez, pero creo que es Si Veo a Tu Mamá.",1008,Not Hope,Not Hope
"James,  Yo creo que ya estamos en el CASTRISMO, con el dólar por debajo de los 18 y la llegada de TESLA, fue la consumación del Comunismo de este Dictador .",678,Not Hope,Not Hope
"Pierre Gasly.   Pese a tener un buen coche para puntuar (Sainz fue 4º en la carrera anterior a su debut), no logró sus primeros puntos en 2017. Tuvo que esperar al GP de Baréin 2018 para firmar un 4º puesto y, por supuesto, abrir la bocaza para meterse con Alonso… #URL#",2372,Not Hope,Not Hope
"Malditos vagos ricos, no se si muy bien me explico Que esté sueño no lo suelto, lo anhelo desde muy chico",7791,Not Hope,Not Hope
"me acaba de dar una crisis tremenda estando em la prepa y fui a cortarme a los baños pero casi me desangro, ojalá me hubiera muerto ",4303,Hope,Unrealistic Hope
"RT Ethan,  Desearía dejar de sentir ese miedo que tengo de que me vuelvan a fallar",3681,Not Hope,Not Hope
"Peter,  Pues, debería ser bueno pero ojalá poder decir eso un día",2808,Hope,Generalized Hope
estoy meandome por el álbum de yuju esperé MÁS DE UN AÑO POR ESTO #URL#,6298,Not Hope,Not Hope
"Joe y Paul, Yo estoy ahora con #laleyendadelladron y estoy que me matan las ansias.  TODOS sus libros son inmejorables,  insuperables y te enganchan desde la primera página.  Deseando ya la segunda parte de Todo arde",2655,Not Hope,Not Hope
sus jefes también los hacen esperar 4 horas para irlos a buscar o es solo a mi??? #URL#,1580,Not Hope,Not Hope
"Sarah,  Calma ñero, es el calor...  Por lo menos espere al 21 de marzo, ya de ahí se vale",7675,Hope,Generalized Hope
"Sarah y Michael,  ojalá tener noticias prontito y sobre todo volver a tenerlo de vuelta con su música!!! ",6572,Hope,Generalized Hope
"Joe,  No tiene que ser de contra, pero tenes que llegar al area por sorpresa. No puede un mediocampista que mide 1.75 y salta 10 cms(?) esperar la pelota como si fuese un 9. De hecho ayer teniendo todo para jugar de contra en el primer tiempo, funcionamos mejor en el 2do con la pelota.",2272,Not Hope,Not Hope
"Ethan,  q si sos una persona sin objetivo alguno en la vida podes refugiarte en el otro para no pensar tanto las cosas y dejarte llevar esperando a q la relacion ordene tu vida personal por arte de magia bue re dolido",4651,Not Hope,Not Hope
Es bonito ver como otras gentes logran mi mayor anhelo #URL#,1862,Hope,Generalized Hope
"Joe y Max, Solo generalizaba, no te sientas ofendido. Hemos visto lo que es lago junior y está por encima del nivel de ""plantilla"" que hay fácilmente jugará en primera o equipo puntero de 2a. Yo soy el primero que desearía mantener a algunos jugadores válidos. Muchos ánimos a todos ",5452,Hope,Generalized Hope
"Hola Sam,  buenos días.  ¿Cuál es la frecuencia del alimentador C3-301 hacia aguacatala ?   22 minutos esperando y nada.",8179,Not Hope,Not Hope
"Joe,  a mi me gustan los sueños imposibles, esos que nunca se hacen realidad..mantienen la esperanza..feliz noche Angeles..",1671,Hope,Generalized Hope
"Todas, No creo que tú hayas votado por él. Tú eres panista. No se haga, doña.",719,Not Hope,Not Hope
"Sam,  Desearía que no fuera así, pero creo que tenes razón",1212,Not Hope,Not Hope
Creo  en que las amistades también tienen su ciclo,988,Not Hope,Not Hope
"NADA PARA NADIE   Pumas Femenil se metió al Estadio Nemesio Diez para tratar de buscar los tres puntos de oro que se necesitaban, desafortunadamente no se consiguió y el partido terminó a cero goles.  ¿Qué opinan del partido?  #URL#",5156,Not Hope,Not Hope
"Todas, El pueblo que es refranero canta con su propio rezo aunque un rosario de penas lleve guindando en su pecho Y hay que afinar el tiro es decir la puntería que aunque diga groserías el pueblo tiene derecho. Y no se me ponga arrecho pero es la pura verdad ",3743,Not Hope,Not Hope
un lado mio esta deseando que descansen y el otro va a echar mucho de menos los lives con la misma zona horaria,8302,Not Hope,Not Hope
"si ya no piensas regresar...A veces, solo a veces, en medio de la madrugada, me trago todas mis lágrimas, aprieto fuertemente los puños y sin que te enteres de nada, te doy un beso en la frente; en la distancia, luego rezo a Dios por que regreses...",4092,Hope,Generalized Hope
"Si algo aprendí de los golpes que me dió la vida es que las personas que amo valen más que todo el oro del mundo. Para mí la gente que amo son TODO, y hay que cuidarlos y decirles lo importante que son para nosotros cada ratito que podamos.",2759,Hope,Generalized Hope
"Joe,  Gm   Tengo mucho sueño pero ya tengo que levantarme   Tu que tal Jorge?",1760,Not Hope,Not Hope
"Max y Joe, Desearía poder estar en otro lugar diferente a Colombia para poder conversar con más... Libertad!",5239,Hope,Realistic Hope
"Todas, Tiene una pinta estupenda. Me encantan los consejos de diseño para las redes sociales y la idea de compartir mejoras visuales para los perfiles de Twitter. Estoy deseando ver más de tu cuenta",5382,Hope,Realistic Hope
"Max,  Hace un mes me pasó lo mismo y todavía tengo más mocos de lo normal. Creo que en alguna parte de mí habita una comuna de elementales de moco que se cree que yo era un pueblo abandonado. No los culpo, debería cuidarme más, pero estoy deseando que se vayan.",6529,Not Hope,Not Hope
"David,  Gracias por tus palabras querida amiga, ojalá todo salga bien hoy para ti.",7829,Hope,Generalized Hope
0 rencor bebé yo te deseo que te vaya bien con mi supuesto reemplazo,8972,Hope,Generalized Hope
espere toda la puta semana para ver 80 min de villa tirando centros de mierda,3723,Not Hope,Not Hope
"me está costando una banda levantarme de la cama porque vengo soñando que como tostaditos con jimin al lado de la autopista mientras escuchamos promise, el sueño de la piba",6071,Not Hope,Not Hope
Le pifie al ciclo de sueño y ahora no me quiero levantar  ,9131,Not Hope,Not Hope
"hay veces q los trabajos de oficina llegan a punto de cansancio y agotamiento, desearía a veces hacer trabajos de campo",8926,Not Hope,Not Hope
"ACTUALIDAD | En la noche de ayer, el Santo Lignum Crucis presidió el rezo del Vía Crucis en la Parroquia de Santa María. #URL#",7617,Not Hope,Not Hope
"Revisando fotos en mi celular para una clase me encontré con foticos de tank, creo que fue las últimas que le tomé, MÍRENME LA FELICIDAD DE MI GORDA.  Donde esté se que debe estar arrunchada con la misma tranquilidad y sin una pizca de dolor con todos sus bebitos  #URL#",2768,Not Hope,Not Hope
"Todas, Además la victoria de Max,  sobre Max,  permite ciertas esperanza a Max,  de meterse en barrages con permiso de Max, ",4990,Not Hope,Not Hope
"¡El mismísimo #BomboFica nos estaba esperando en el patio de Michael,  #URL#",6575,Not Hope,Not Hope
"Jack y Tom, Le rezo al Rexona Clinical para que se quede con él cada día por el resto de su desarrollo",8952,Hope,Realistic Hope
"Creo que es hora de vender algunas prendas mías,,,, ya no tengo espacio en el armario ",8598,Not Hope,Not Hope
"Peter,  hace tiempo que murio el periodismo hace cuanto que no ves periodistas en hospitales carceles o escuelas ?? en la calle alguno y no hay mas investigaciones contra la politica los ultimos creo cqc y algo de lanata que es poco serio por su parcialismo.. son ladrones de noticias.",3782,Not Hope,Not Hope
Yo si creo que la sociedad cada día debería irse a lo no Heterosexual solo por sanidad mental. Los hombres en un alto porcentaje somos un asco y por cuestiones reproductivas creo que sería bueno un respiro,6911,Not Hope,Not Hope
"Sam,  Artista, cuándo se empieza a distribuir el cómic, deseando leerlo. Gracias!",7440,Not Hope,Not Hope
"El Subsecretario de Asuntos del Hemisferio Occidental de EEUU, Brian Nichols; ratifica la posición oficial de su gobierno y desbarata lo publicado por La República, adjudicando a Nichols, haber afirmado q Biden desearía que Boluarte y Congreso convoquen a elecciones adelantadas #URL#",8808,Not Hope,Not Hope
"Sam,  no se a quien le tengo que rezar pero espero que se pueda en vrd",5284,Hope,Generalized Hope
"Ethan,  Fin de semana nefasto para ambos, solo nos queda rezar que Verstappen no sea un rompe maldiciones este año la verdad.",3187,Not Hope,Not Hope
"La paridad impuesta por Sánchez es una abominación contra natura y contra Di's. HaShem nos creó al hombre y la mujer, y nos dio a cada uno nuestro papel. Intentar subvertirlo a la fuerza solo nos llevará a la perdición.",2156,Not Hope,Not Hope
"Michael,  Ah con razón, como aquella cafetería que duró horas, venden réplicas  chinas y de mala calidad como originales, ojalá le caiga un gran demanda porque hasta bruto son, cambien rápido esos zapatos de 10$ antes que se le forme el escándalo y se descubra todo...",8711,Not Hope,Not Hope
"Ben,  Hay culpabilidad del club en no haber fichado para subir el nivel. Pero que el Barça ha subido mucho es incuestionable, creo tercer mejor Barça en puntuación en Liga de su historia.",2141,Not Hope,Not Hope
"James y Sam, Yo ando muriendo porque tendré a mis dos bias de mis dos grupos favoritos en el mismo evento en París akxlslxllslxlslzlzlzlzkslzkkzkz   Rezó para que TaeYong y HongJoong se tomen foto",7305,Not Hope,Not Hope
"RT Joe y David, Puedo soportar a Sarah,  pero no le desearía a mi peor enemigo escuchar a Sarah,  ccp Sarah, ",6040,Not Hope,Not Hope
La felicidad que me da cuando se nubla un poquito la esperanza de lluvia es inmensa,2642,Hope,Generalized Hope
"Max,  Ojalá fueran iguales con todas pero es tal el adoctrinamiento q las mueve q sería como pedirle peras al olmo. Inconsecuentes!!",6343,Hope,Unrealistic Hope
"creo que vamos a shipear la clip, la carta tendrá cosas buenas y shippearemos el momento eliminado pero finalista, estoy positiva.  #oriele",3921,Hope,Generalized Hope
Yo konfio en ke mi gallo gana (rezo para que no esté mufando),2792,Not Hope,Not Hope
"Una de experimentos sociales:  Amo hacerlos. Esta vez fue sobre el sueño, pregunte las mismas preguntas a varias personas y una respuesta general a ""q sentis cuando despertas?"" Es ""Siento mas sueño, quiero seguir durmiendo"".  Xq?  ""Es muy lindo seguir durmiendo despues de dormir""",4982,Not Hope,Not Hope
Como ansío ya que sea miércoles para irme a mty,411,Not Hope,Not Hope
Que seas muy feliz Deseo mi amor Que nunca llores Que nunca sufras así ,3482,Hope,Generalized Hope
"voy a comenzar a rezar, porque solo un milagro lograra que acabe mi tarea",5532,Hope,Realistic Hope
"୨ 58/365 ୧  —mi gyu bonito, hoy cambiaste tu foto en weverse y también tu nombre akxkskc más lindo no podés ser te adoro mucho, desearía protegerte de cada mal q pueda hacerte daño y solo rodearte de mucho amor aakskkf te amo, cuidate mucho y ten lindo día mi corazoncito  #URL#",2151,Hope,Generalized Hope
"En el regalo incluimos una nota diciendo que nos encantaría que toquen crave, ahora solo nos queda rezar para que se nos haga realidad  #URL#",6443,Not Hope,Not Hope
Sueño con un mundo donde los UX y Service Designers trabajan en la administración pública y la hacen más humana. Que lindo sería poder sacar una cita o hacer un trámite sin morir en el intento. #justiciagob #servicedesign,1041,Hope,Unrealistic Hope
"RT David,  Organizar con mis hermanos, todo para las Bodas de Oro de mis viejitos, está siendo muy emotivo.",2175,Not Hope,Not Hope
"Y si sos una de esas personas, solo deseo para vos una vida increíblemente hermosa, con tanto amor que logré cambiar esa perspectiva de intentar hacer mal a los demás, por qué conmigo capaz no lo logres, pero con otros podés llegar a destruir toda su vida con ""simples"" palabras.",573,Hope,Unrealistic Hope
Tubbo tryhard es algo que nunca espere ver. Y es tan divertido kjjj  #URL#,1602,Not Hope,Not Hope
"llego el momento que nunca espere, el faso me pega mal",8279,Not Hope,Not Hope
"RT Peter,  Como anhelo tener a mi perro conmigo ",1170,Not Hope,Not Hope
"John,  por hacer un copy anti mufa por pendejo no me esperé el tiempo suficiente",7055,Not Hope,Not Hope
"also no quiero decir nada de haechan, solamente que es mejor persona q yo y no se merece nada de lo q le hacen ni sus fans ni su empresa ni nadie alv, once again le deseo muchísima salud y tranquilidad",5728,Hope,Generalized Hope
"Totalmente cierto con lo que dice, llevare muchísimos años en el sector pero ni por asomo me creo en un dios de la programación, siempre que puedo ayudo a quienes trabajan conmigo y a quienes empiezan a programar #URL#",5506,Not Hope,Not Hope
"Tom,  Centrales de otra categoría Tom,  y Tom,  ojala y me equivoqué pero pocos nos durarán eso sí hasta q termine la temporada a muerte chicos como siempre",3945,Hope,Generalized Hope
"Ethan,  Invitameeeee Fanny que tengas el mejor cumpleaños posible te deseo lo mejor del mundo que se cumpla todo lo que anhelas ..",3076,Hope,Generalized Hope
"God,  Creo que la dos estamos trabajando en ello ",1329,Hope,Generalized Hope
"Sarah,  Nosotros juntos desde las grandes épocas de oro de ig Y has estado en todos los cumpleaños de mis hijos. ",7742,Not Hope,Not Hope
"Ben,  Siii! Si aca también hay iglesias, podi rezar igual. ",4971,Not Hope,Not Hope
"James,   Okay then, tea...   Sobre la manta se arrodilla acomoda la falda extensa del vestido, con una sonrisa en el rostro. Sirve el té, paciente y en silencio, luego le sigue el pastel.   De él corta dos porciones, deseando internamente que estuviera tan rico como »",588,Not Hope,Not Hope
"Eric,  Yo creo que es un tema de cultura japonesa, el hecho de que a sus rpg los llamemos Jrpg lo consideran discriminatorio.",5002,Not Hope,Not Hope
Un viaje de una hora tengo q hacer hoy para ir a verlo jugar  creo q ya no quiero ser su mujer jajajaja,7578,Not Hope,Not Hope
Falta esperar el brinco de la Campeona Olímpica. !  A esto le falta un pedazo. ! #URL#,3968,Not Hope,Not Hope
Hay días en los que anhelo mucho cierta cercanía con otra persona.,4649,Hope,Unrealistic Hope
Hilarante que de las migajas del otro nos estuviéramos alimentando tan a gusto. ¿Podría anhelar a ser exigente a estas alturas?,4859,Not Hope,Not Hope
Desearía que todos tuvieran la oportunidad de viajar algún día,1076,Hope,Realistic Hope
cuánto desearía que jungkook hiciera un cover de kill bill. sería todo un sueño,8051,Hope,Unrealistic Hope
"Ethan,  Deseando ver tus horarios, a ver cuáles son las primeras fiestas que curras ",7348,Not Hope,Not Hope
"no sabes lo que te quiero, no sabes lo que me calmas, no sabes lo que te debo, no sabes lo que te haría, no sabes lo que te anhelo",2438,Not Hope,Not Hope
"¿Por qué desde los romanos al parné en vez de Oro se le ha llamado «Plata»? Creo que eso no lo sabe ni Graves. Pero Frazer seguro que sí. Por eso y más cosas llegó a Sir. Y en las fotos miraba a la cámara..., no como el otro.",95,Not Hope,Not Hope
"Mike,  A rezar (ya que Catalina Fillol es tan religiosa) para que así sea.",6873,Not Hope,Not Hope
"Michael y Eric, Esto sucede en muchas partes y no solo en Venezuela. Yo cuando adolescente y niño en los años 80´s recibí muchos golpes (hasta 2 ojos morados tuve).  Es importante la comunicación entre padres e hijos y la denuncia oportuna antes que esperar cambio de gobierno.",1541,Not Hope,Not Hope
"Mala, sí, lo sigo siendo y más que eso, perra, insensible, porque ya no me arrastro ni me quedo esperando que cualquier pobre imbécil venga a usarme como su vil juguete..",6129,Not Hope,Not Hope
"Todas, Paquete esencial por 12€ sin necesidad de promos y sin permanencia. Creo que sería una solución intermedia. El fútbol, tal y como lo han planteado, no funciona. Me refiero a La Liga. La Premier sí porque dan TODO, incluso copas.",1758,Not Hope,Not Hope
"Max,  ¡Comprado! ¡Muchas gracias! Ojalá la edición de coleccionista del Zelda volviera a estar disponible también ",2894,Hope,Unrealistic Hope
solo deseo que Dios se ocupe del o la infeliz que hizo eso!!!  #URL#,7254,Hope,Unrealistic Hope
"""Lo único que deseo es tener lo que cualquiera desearía tener: libertad, comida y un lugar donde dormir"".  Diógenes creía que la felicidad se encontraba en vivir de manera natural y sencilla, sin ataduras ni necesidades superfluas. #URL#",3378,Not Hope,Not Hope
