text,binary,multiclass,id
#USER# por hacer un copy anti mufa por pendejo no me esperé el tiempo suficiente,Not Hope,Not Hope,7055
"also no quiero decir nada de haechan, solamente que es mejor persona q yo y no se merece nada de lo q le hacen ni sus fans ni su empresa ni nadie alv, once again le deseo muchísima salud y tranquilidad",Hope,Generalized Hope,5728
"Totalmente cierto con lo que dice, llevare muchísimos años en el sector pero ni por asomo me creo en un dios de la programación, siempre que puedo ayudo a quienes trabajan conmigo y a quienes empiezan a programar #URL#",Not Hope,Not Hope,5506
#USER# Centrales de otra categoría #USER# y #USER# ojala y me equivoqué pero pocos nos durarán eso sí hasta q termine la temporada a muerte chicos como siempre,Hope,Generalized Hope,3945
#USER# Invitameeeee Fanny que tengas el mejor cumpleaños posible te deseo lo mejor del mundo que se cumpla todo lo que anhelas ..,Hope,Generalized Hope,3076
#USER# Creo que la dos estamos trabajando en ello ♥️♥️♥️,Hope,Generalized Hope,1329
#USER# Nosotros juntos desde las grandes épocas de oro de ig Y has estado en todos los cumpleaños de mis hijos. 🫰🏻,Not Hope,Not Hope,7742
"#USER# Siii! Si aca también hay iglesias, podi rezar igual. 😬",Not Hope,Not Hope,4971
"#USER# ─────── Okay then, tea...   Sobre la manta se arrodilla acomoda la falda extensa del vestido, con una sonrisa en el rostro. Sirve el té, paciente y en silencio, luego le sigue el pastel.   De él corta dos porciones, deseando internamente que estuviera tan rico como »",Not Hope,Not Hope,588
"#USER# Yo creo que es un tema de cultura japonesa, el hecho de que a sus rpg los llamemos Jrpg lo consideran discriminatorio.",Not Hope,Not Hope,5002
Un viaje de una hora tengo q hacer hoy para ir a verlo jugar 🤦‍♀️ creo q ya no quiero ser su mujer jajajaja,Not Hope,Not Hope,7578
Falta esperar el brinco de la Campeona Olímpica. !  A esto le falta un pedazo. ! #URL#,Not Hope,Not Hope,3968
Hay días en los que anhelo mucho cierta cercanía con otra persona.,Hope,Unrealistic Hope,4649
Hilarante que de las migajas del otro nos estuviéramos alimentando tan a gusto. ¿Podría anhelar a ser exigente a estas alturas?,Not Hope,Not Hope,4859
Desearía que todos tuvieran la oportunidad de viajar algún día🫶🏻✈️🌎,Hope,Realistic Hope,1076
cuánto desearía que jungkook hiciera un cover de kill bill. sería todo un sueño,Hope,Unrealistic Hope,8051
"#USER# Deseando ver tus horarios, a ver cuáles son las primeras fiestas que curras 😝",Not Hope,Not Hope,7348
"no sabes lo que te quiero, no sabes lo que me calmas, no sabes lo que te debo, no sabes lo que te haría, no sabes lo que te anhelo",Not Hope,Not Hope,2438
"¿Por qué desde los romanos al parné en vez de Oro se le ha llamado «Plata»? Creo que eso no lo sabe ni Graves. Pero Frazer seguro que sí. Por eso y más cosas llegó a Sir. Y en las fotos miraba a la cámara..., no como el otro.",Not Hope,Not Hope,95
#USER# A rezar (ya que Catalina Fillol es tan religiosa) para que así sea.,Not Hope,Not Hope,6873
#USER# #USER# Esto sucede en muchas partes y no solo en Venezuela. Yo cuando adolescente y niño en los años 80´s recibí muchos golpes (hasta 2 ojos morados tuve).  Es importante la comunicación entre padres e hijos y la denuncia oportuna antes que esperar cambio de gobierno.,Not Hope,Not Hope,1541
"Mala, sí, lo sigo siendo y más que eso, perra, insensible, porque ya no me arrastro ni me quedo esperando que cualquier pobre imbécil venga a usarme como su vil juguete..",Not Hope,Not Hope,6129
"#USER# #USER# #USER# Paquete esencial por 12€ sin necesidad de promos y sin permanencia. Creo que sería una solución intermedia. El fútbol, tal y como lo han planteado, no funciona. Me refiero a La Liga. La Premier sí porque dan TODO, incluso copas.",Not Hope,Not Hope,1758
#USER# ¡Comprado! ¡Muchas gracias! Ojalá la edición de coleccionista del Zelda volviera a estar disponible también 🫠,Hope,Unrealistic Hope,2894
solo deseo que Dios se ocupe del o la infeliz que hizo eso!!! 😔 #URL#,Hope,Unrealistic Hope,7254
"""Lo único que deseo es tener lo que cualquiera desearía tener: libertad, comida y un lugar donde dormir"".  Diógenes creía que la felicidad se encontraba en vivir de manera natural y sencilla, sin ataduras ni necesidades superfluas. #URL#",Not Hope,Not Hope,3378
"Creo que más allá de celebrar a la mujer en nuestros trabajos, se debe informar también a los hombres respecto al por qué se conmemora la fecha, que pueden hacer para fomentar la equidad, mostrarle micromachismos del día a día, etc.",Not Hope,Not Hope,8277
Escuché promise y se me vinieron a la mente un montón de recuerdos de 2018 y con christmas love realmente sentí el espíritu navideño nuevamente. JIMIN TE AMO MUCHO. Esperé el lanzamiento de estas canciones en sp por mucho tiempo. Realmente estoy demasiado feliz 😭,Hope,Generalized Hope,6930
Como que se me volvió a descontrolar el horario de sueño 😂,Not Hope,Not Hope,5963
"#USER# #USER# #USER# Ha sido una carrera dura, pero lo has hecho bien. La temporada no ha hecho más que empezar. Estoy deseando que llegue la próxima carrera🤩",Hope,Generalized Hope,4516
Ojalá que el team verano sufra muchísimo el invierno como sufrí yo este calor del orto.,Hope,Realistic Hope,74
"Liv se siente bien conmigo. Todo se siente bien con ella y la anhelo en todo momento, pero no se trata de sexo. Se trata de todo lo que conlleva. Hablar con ella. Tocarla. Su aroma y la promesa de más. La sensación de cómo ama mi cuerpo y cómo estar con ella . #URL#",Hope,Generalized Hope,6404
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# Gracias mi querido amigo, deseando así sea para ti y todos todos 🤗🙏🏼 #URL#",Hope,Generalized Hope,1977
"Por ejemplo, me subo al metro y bajo esperando que sea la puerta de las escaleras eléctricas pero siempre me subo en el mismo pinche lugar en donde bajando tengo que recorrer 38 perros escalones pendejos.",Not Hope,Not Hope,4230
Estoy tan enamorada de tu sonrisa y espero que lo sepas cariño tu sonrisa vale más que El Oro  #BuildJapakan  #InluvewithBuild Smiles for Build #URL#,Hope,Generalized Hope,5560
"ya que están juntos, hagan una serie juntos, tenemos q rezar para q colaboren cada 6 meses",Hope,Generalized Hope,194
"""Gozo"", de #USER# es una celebración del tiempo libre, un viaje interior hacia el descanso. Una reflexión continua contra la vida capitalizada por el trabajo. Y es, sobre todo, un libro muy bien escrito que hace anhelar el mejor de los veranos. #URL#",Hope,Generalized Hope,5944
"#USER# Muy buen proyecto! #USER# #USER# hasta cuando hay q esperar a que se respeten los derechos constitucionales de la víctima  fraude 224millones CDT empleados corruptos Bancolombia Caucasia trabajen este caso , so Tutela! #USER# #USER#  @MariaFdaCabal #URL#",Not Hope,Not Hope,3385
"Las ""manos de oro"" españolas que cuidan a los heridos ucranianos #123INFO  https://t.co/2kFgmhlGaE",Not Hope,Not Hope,4263
desearia tener una oportunidad contigo… y ver como fluyen las cosas,Hope,Generalized Hope,1525
RT #USER# Creo en el karma simplemente porque a mi me va mejor que a todas las personas que alguna vez me hicieron algo,Not Hope,Not Hope,5267
"#USER# #USER# Así que aun estamos esperando la forma CONCRETA, de cómo se suben las pensiones por arte de magia en la Constitución.",Not Hope,Not Hope,279
"Y me toco mamarme el viaje a patica pa la casa, y rezar que no me atracaran porque quienes saben de Maracaibo saben que la esquina de la mitsubishi y avenida universidad es ZONA ROJA y bueno llegue a casa y me la pegue con Jack Daniels porque metal 🤘🏼",Hope,Unrealistic Hope,2750
"ㅤㅤ “ puedo hacerlo pero no deseo meterme mucho en ello ya que son los que deciden enamorarse seguir ese camino.  yo puedo ayudar aunque mi deber es más al amor propio. ”  esa era su especialidad al igual que habían algunos más, pero debido a que los otros no los podía  + ㅤㅤ",Not Hope,Not Hope,4156
"Ojalá un concierto de Jeckie Venson, y si es en un local de 100 personas mejor.",Hope,Realistic Hope,5237
"#USER# “Te lo mereces reinona”. Yo creo que esta gente es la que se pone de novia con un goma aburridisimo y despues va con su pareja a pani, lo obliga a pedirse una ensalada y le corrije la forma de comer mientras sube una foto que dice “sabado con él”",Not Hope,Not Hope,993
Virgen de la locura nunca más te voy a rezar,Not Hope,Not Hope,4834
"RT #USER# Para nada mi sueño es q #USER# me haga una cancioncita tipo soundtrack, NOOOO QUE VAAAAAA",Not Hope,Not Hope,5931
Hola #USER# soy un homosexual confundido. Deseo reformar mi vida y encaminarme en los caminos del Señor.  ¿Dios me perdonará mi homosexualismo? Estoy preocupado por la salvación de mi alma.  🙏🏽,Hope,Unrealistic Hope,2881
Cómo podemos mejorar genuinamente si no desechamos todo lo que va en la dirección contraria?  Cómo se puede hacer algo a medias y esperar el mejor resultado posible?,Not Hope,Not Hope,6212
#USER# #USER# Que se puede esperar de un tipo como Quique,Not Hope,Not Hope,6484
"RT #USER# Vamos todavía, hay esperanza para nuestro querido país. Basta de casta!",Hope,Generalized Hope,6541
"+ diestra deslizando por su hombro.  “Puedes hacer lo que quieras, es tu sueño… Crea algo, venga.”",Hope,Generalized Hope,8836
#USER# #USER# #USER# El sueño del pibe dar una vueltita en: #URL#,Not Hope,Not Hope,6346
Ojalá esa motilada no me salga más cara y me agarre el mierdero ese en la calle,Hope,Unrealistic Hope,7082
"#USER# Si la otra autora hubiera hablado, lo cual dudo, creo que la mayoría hubiese estado se acuerdo que no es plagio ya que es un nombre de una banda bastante común",Not Hope,Not Hope,8010
#USER# Ojala? Por que me va a matar o que? Jajajaj,Hope,Unrealistic Hope,2604
"#USER# #USER# #USER# #USER# Qué ganas de verlo, deseando que llegue el día 31 de Marzo. 🔴⚪👍",Not Hope,Not Hope,740
(Sal 106:11-14)   Cubrieron las aguas a sus enemigos; No quedó ni uno de ellos. Entonces creyeron a sus palabras Y cantaron su alabanza. Bien pronto olvidaron sus obras; No esperaron su consejo. Se entregaron a un deseo desordenado en el desierto; Y tentaron a Dios en la soledad.,Not Hope,Not Hope,6592
#USER# A este santo no le rezo que no me transmite confianza.,Not Hope,Not Hope,1534
GL Danisito. Me alegro mucho por ti y por tu nuevo club. Estoy seguro que tendrás mucho más rendimiento dado que la confianza que pondrán en ti será mucho mayor. Te deseo lo mejor 🫡❤️ #URL#,Hope,Generalized Hope,3630
"#USER# Virgencita mía en el rezo de este santo rosario te damos gracias por los favores recibidos por tu bondad y protección, lleva reina del cielo nuestras oraciones, nuestros temores y aflicciones ante tu amado hijo Jesús. Te lo pedimos y te damos gracias amén 🙏🏼",Hope,Generalized Hope,5343
"#USER# ""El sueño de soñar o sueño de no dormir"" 🤔🤔",Not Hope,Not Hope,6086
"Fenomenal el comentario de Guillermo Ochoa ojalá #USER# lo tome en cuenta, dicho con todo respeto #URL#",Hope,Generalized Hope,4974
«siempre a medio camino entre el temor y la esperanza»  Elliott sobre el carácter del Cardenal Richelieu #URL#,Not Hope,Not Hope,8983
Ha sido sesión inicial increíble y me he podido reír muchísimo. Mil gracias a #USER# #USER# #USER# #USER# #USER# por este ratito y deseando repetir :) #URL#,Not Hope,Not Hope,6761
Dios desearía volver el tiempo atrás y nunca haberlo conocidooooooooooo,Hope,Unrealistic Hope,4496
"#USER# #USER# lo digo por que lo he visto y no hablo de chavas de ig si no en la vida real,  son todas unas mariposas traicioneras 🙊 y las tienen como reinas y se va uno y tienen una fila esperando cubrir esas necesidades 💰💰💰",Not Hope,Not Hope,6983
"#USER# #USER# #USER# Creo que OneToro tiene acuerdo con Valencia pero a partir de Julio,gran error!!!!!!",Not Hope,Not Hope,1228
"No es que siempre esperé que sea un buen argumento pero desde el momento que me dicen ""lo vi en un tiktok"" doy por sentado que es paja"" #URL#",Not Hope,Not Hope,4941
"Salieron tantos posters, que pensé que saldría este año. Ahora tengo que esperar otro año más LPM 💔 #URL#",Not Hope,Not Hope,2968
lo peor es que cuando éramos amigas fuimos a subir el cerro de las 3 cruces con ÉL y me caí bajando como 3 veces kkk que vergüenza ojalá no se acuerde de mí #URL#,Not Hope,Not Hope,5514
"Espere por años la adaptación de este episodio y ha valido la pena  Uno de los mejores episodios que he visto en los últimos tiempos, magnifico. Amo vinland saga por estos momentos #URL#",Hope,Generalized Hope,4458
¿Alguna vez os conté cuando me metí dentro de una iglesia en Cuenca donde están las monjas de clausura “las esclavas de cristo” que no salen a la calle y van tapadas enteras y me metí mientras rezaban y me quedé dormida escuchándolas rezar en voz baja. #asmr y vino una a echarme?,Not Hope,Not Hope,4897
"RT #USER# El solo de Jisoo superó las 90K pre-ordens en Ktown4u en solo 7 horas, ONE MILLION SELLER YO CREO EN TÍ",Not Hope,Not Hope,7954
"#USER# Y si, es el sueño húmedo de una buena parte del país. Hay que dejar de verlos como gente confundida, son malas paeraonas. Odiadores que prefieren cagarse de hambre antes de ver un negrito peronista teniendo dignidad.",Not Hope,Not Hope,4040
Hptas de rappi déjeme cancelar el pedido y regreseme mi plata que son ya casi dos horas esperando el pedido y quiere que espere más,Not Hope,Not Hope,2600
"#USER# #USER# #USER# #USER# Todavia tenía la esperanza que estuvieran puestas, o por lo menos la pura carcaza 😅",Hope,Unrealistic Hope,4998
"RT #USER# soñé que volvía a comer carne, por dios que sueño horrible",Not Hope,Not Hope,7650
"No se pero siempre que voy a pagar, me da ese mini infartico cuando el veryphone comienza a cargar y creo que va a declinar la tarjeta, aún cuando estoy seguro que tengo dinero,  y finalmente cuando dice aprobada es un alivio 🤣🤌🏽😮‍💨😮‍💨",Not Hope,Not Hope,6194
"#USER# #USER# Tranquilo, diciembre parece lejano pero sólo necesitamos unión para exigir Reforma Electoral y poder votar a personas preparadas para tomar decisiones difíciles   Las crisis son una oportunidad para reinventarse. Deseando ver el ganador de la guerra:🔻o 🇪🇸   Se admiten apuestas‼️",Not Hope,Not Hope,196
Nochentera sube del 10 a 8 en  españa  y se certifica como disco de oro #USER#  🥰 #URL#,Not Hope,Not Hope,4378
"#USER# ""Reza cada día""  Creo que los fachos necesitan rezar muchísimo para ser perdonados  Que habrán echo ?  🤔",Not Hope,Not Hope,2183
Un curita me envió solicitud en fb. ¿Me va a invitar a rezar? 🤔,Not Hope,Not Hope,41
Un día más deseando las fechas internacionales #TSTheErasTour 💔 Es que poco se habla de lo eterna que se nos está haciendo la espera a todo aquel que no sea de EEUU y como tengamos que esperar hasta agosto….,Not Hope,Not Hope,7528
"#USER# Ojalá Alianza juegue, ya no aguanto una semana más sin ir a Matute.",Hope,Realistic Hope,5887
#USER# #USER# Ojalá presumiera el precio de la gasolina como el precio del dólar.,Not Hope,Not Hope,5620
#USER# #USER# No jodasssssss DIOS es verdad ? Solo me falta Mayuka y Maikon Leite creo que fueron muy épicos ellos dos,Not Hope,Not Hope,1652
Como que en el sueño era super consciente del palo: te crees tú que te voy a limpiar tu mierda puto niñato rico,Not Hope,Not Hope,6510
Tengo tanto sueño que no me importa pasarla durmiendo 😴 todo el día.,Not Hope,Not Hope,1944
Ahora es un juego de espera... mientras anhelo la muerte de otra mujer.  Dios ten piedad de mi vida.,Hope,Unrealistic Hope,8403
"De tener la oportunidad, que atractivo turístico le mostraría Usted a mi #USER# de oro cuando venga de visita, indique lugar y comida, empiezo yo:  Lo llevaría a las Miticas Tostadas de la Azteca, a comer un durito ""preparado""",Not Hope,Not Hope,3213
#USER# Da miedo la situación…a rezar para que mañana rasquemos algo,Hope,Generalized Hope,8301
"Estoy deseando reservar Like a Dragon: Gaiden, sobre todo por la descripción. #URL#",Hope,Realistic Hope,5415
#USER# Estoy aprendiendo a usarlas pese a eso. Desearía tener un repelente para poder echarselos cada vez que tiran algún comentario though,Not Hope,Not Hope,1298
#USER# #USER# Que podemos esperar de la topogigio la hicieron ver como una pendeja con su teoria de transgénicos,Not Hope,Not Hope,8276
"Wow, nunca esperé eso, eres un cachorro rudo; pero menos mal, vas mejorando.—sonrió orgulloso—Ahh... el control no es algo común en mi familia, me ha costado un poco pero al menos no maté a nadie, creo que eso es un progreso. Y la verdad no tengo la menor idea. #URL#",Not Hope,Not Hope,1493
Deseo con toda mi alma que la sorpresa que tiene preparada #USER# para el 8M sea presentar su DNI mujer. #URL#,Hope,Realistic Hope,5147
Ahora ya puedes encontrar PROMISE by Jimin en spotify. Te esperé tanto mi hermosa canción.  https://t.co/u6yYkLpAU4,Not Hope,Not Hope,5331
"¡Ey tú, coge el teléfono! 🤳 Nos referimos a éste 👇  #URL# estabas esperando una señal para cambiarte de móvil, es esta. 😜  #app #segundamano #moviles #compra #URL#",Not Hope,Not Hope,5622
"#USER# En #Cucuta hay un abandono administrativo por parte #USER# ser elegido popularmente con una esperanza ciudadana y mentirle a #Cucuta y engañarla bajo información falsa y gastar los recursos de la ciudadanía en beneficios propios, eso se llama ¡Corrupción!",Not Hope,Not Hope,4798
"""Una persona que, no importándole cuán desesperada sea su situación, da esperanza a otros es un verdadero líder.""  Daisaku Ikeda",Hope,Realistic Hope,2687
"no lo conocía pero tiene razón, independientemente de cualquier que hagas o digas siempre y cuando no estés afectando a alguien nadie se merece ni un solo comentario de odio, ni en la vida ni en internet, ojalá seamos más conscientes, aunque lo veamos como ‘chiste’ para nosotros #URL#",Not Hope,Not Hope,1007
Tenemos que botar a mitad de plantilla del Real Madrid y rezar por ganar algo esta temporada. Dios mío con esto de verdad.,Hope,Generalized Hope,199
#USER# Ojalá y le meta al menos 4 al Real y pase la ronda 🥹,Hope,Realistic Hope,3437
"No creo que haga directo hoy, sigo encontrandome como el asshole, si veo que me encuentro mejor abro aunque sea un ratillo",Not Hope,Not Hope,8523
#USER# Pues si prefiere ir y esperar en el aeropuerto de la cdmx. Por no usar el AIFA. Pues siga esperando. Ahora sí que si que si por su gusto es buey hasta la  coyunta lame. 🐮😂😂,Not Hope,Not Hope,7583
"Algún día sanaré de todo esto. Se q Dios me ayudará a buscar esa paz q tanto anhelo,estoy luchando en silencio, yo se q puedo aunque aveces es muy difícil remplazar la tristeza q siento.Hoy tengo la empatia p todas las personas que luchan día a día por sanar su alma un 🫂✨️🙏",Hope,Generalized Hope,8922
estoy deseando que la gente empiece a teorizar el roster quiero ver que no soy la única delulu #URL#,Hope,Realistic Hope,4480
"FRASE DEL DÍA:  “Brayan Bello tiene gran actitud, inteligente, trabajador… Desearía tener el talento de Brayan Bello cuando estaba subiendo. Él es mucho más talentoso que yo”. -Pedro Martínez  #RedSox #MediasRojas #MLB #URL#",Not Hope,Not Hope,4612
RT #USER# Solo hay que rezar para que Arturo no gane líder esta semana OJALAAAAAA  #LCDLF3,Hope,Generalized Hope,9197
#USER# #USER# #USER# No sabes lo que esperé yo para usar esta otra #URL#,Not Hope,Not Hope,3258
"#USER# #USER# Le recomiendo que se sienta cómodamente y espere tranquilamente esto que usted pronostica, va a necesitar tiempo para verlo, o quizás ni lo vea",Not Hope,Not Hope,1373
#USER# #USER# Son un desastre con la cue ya dni desde el 17/02/23 me tiene que devolver un monto de dinero que me sacaron por error y aún esperando ...,Not Hope,Not Hope,2287
que bronca me es ver estos conceptos y después querer esperar algo asi en independiente (claramente no pasa) #URL#,Not Hope,Not Hope,4648
#USER# Mi corazón oprimido Siente junto a la alborada El dolor de sus amores Y el sueño de las distancias. La luz de la aurora lleva Semilleros de nostalgias Y la tristeza sin ojos De la médula del alma.  Federico García Lorca,Not Hope,Not Hope,6774
"#USER# Jajajajajaajaja yo esperando un mono de 1,80 ese día y llega un pigmeo",Not Hope,Not Hope,9026
"#USER# #USER# #USER# Creo los 13mil fueron de SEGALMEX, de la SEP ""solo"" 800 millones",Not Hope,Not Hope,3015
Le rezo al cosmos que si pincha la onda me devuelva mi bermuda favorita  ahre xD,Hope,Unrealistic Hope,8385
"#USER# Nunca es tarde. No saben lo increíble y poderosa que se vuelve una persona cuando aprende a poner límites. Porque encontrarse y ver lo recorrido ver las heridas y sanarlas da coraje, fuerza y ya nadie pasará  sobre su ética valores y amor propio. Eso Vale oro.  Guerrer@, Mírate.",Not Hope,Not Hope,3733
No puedo creer q no tengo ganas de salir a bailar. El trabajo me tiene completamente mal jajaj lo q ansío mi cama,Not Hope,Not Hope,5333
"Desearía ser consciente de todos estos detalles. Hoy fui a comprar tableros y por las prisas casi pierdo de vista el techo del lugar, me pareció increíble y me hizo recordar lo mágico que puede ser valorar y ser consciente de todo. #URL#",Not Hope,Not Hope,2338
"Hay muchísimos lectores esperando leer lo que escribes y nosotros en Letralia queremos hacerte llegar a ellos, dondequiera que se conecten con nuestra Tierra de #Letras 🌏• 📱• 💻. Revisa el servicio de promoción que hemos preparado según tus necesidades.https://t.co/XZpD9unNDT",Hope,Generalized Hope,8590
#USER# deseando q llegue la indicada para invitar al nano a mi boda,Hope,Generalized Hope,404
"Agencia El Vigía, [6 de mar de 2023 a las 20:13] VIDEO | Tiraron a Ulises Bueno del escenario en pleno show y le robaron su gorra, auriculares y cadenas de oro, mientras brindaba un recital en el boliche El Tornado de José C. Paz #URL#",Not Hope,Not Hope,6624
"desearía poder contarle a mi mejor amigo como me siento, pero dudo hoy en día que siga siendo la misma amistad",Not Hope,Not Hope,2682
#USER# Siiiii totalmente ella es mi bias y te juro q espere mucho x este día 😪🤧😭👑,Not Hope,Not Hope,6333
hicieron adicto a marcos 😭😭 tranquilo gordo la gente labura vas a tener que esperar un par de horas,Not Hope,Not Hope,7637
"#USER# Estamos esperando que saques el 1,2 de sellos en caba, Abl y patentes aumentan tan cada vez más, pero si sos presidente vas a bajar impuestos?? Poco probable Horacio, deja de tomarnos de idiotas",Not Hope,Not Hope,5063
Sos todo lo que anhelo y lo que tanto espere♥️,Hope,Unrealistic Hope,3144
Hay oro puro en este TikTok.   Véanlo por favor.   #Maternidad  #Paternidad  #Crianza   https://t.co/sIhHjpQFK5,Not Hope,Not Hope,6016
RT #USER# dios esta captura me hace reír muchísimo porque cada vez que la veo no puedo evitar pensar en bruma de anhelo palpitante,Not Hope,Not Hope,4508
#USER# Definitivamente me gustó... No esperé consumir contenidos tan variado y tan rápido al mismo tiempo.,Not Hope,Not Hope,2720
"RT #USER# “Vamos a esperar, podríamos ser poéticas y perder la cabeza juntas” #URL#",Not Hope,Not Hope,7401
"#USER# #USER# 🤡🤡🤡🤡🤡 el típico estudiante q cree qun gobierno debe darle, casa, empleada, carro y si fuera poco un puesto en el sector público. Osea vago, oportunista, parásito socialista. Si eso defiende usted, que podemos esperar de los demás, x eso este país está lleno de ignorantes.",Not Hope,Not Hope,4114
"#USER# #USER# #USER# No tenéis vergüenza ni la conocéis. Sois un HDLGP  con todos los privilegios, facilidades y ayudas que les habéis regalado lo que no se es como no llevan 72 puntos. La competicion está adulterada y es una basura. Darle la copa a los p… catalanes. Es lo que estáis deseando.",Not Hope,Not Hope,6565
#USER# Es una canción que se puede escuchar en bucle sin esperar su final. Menudo ritmazo.,Not Hope,Not Hope,8270
"#USER# —Sus piernas cedieron a ella, abriéndose tanto como le era posible, así le daría el espacio suficiente para lo que sea que estuviera por hacer.   Relamió una vez más sus labios, a la espera del placer que estaba por recibir y que la tenía deseando desde que había comenzado el »",Not Hope,Not Hope,7134
#USER# buenas noches deseo saber dónde puedo consultar las causas por las que sus chóferes cancelan viajes? Llevo más de 30 mins esperando a q terminen su viaje y me cancelan ya van 2 y siempre me pasa,Not Hope,Not Hope,3605
"#USER# Hola, Pablo. Soy Elizabeth. Los mensajes dictados se facturan porque llamas a una persona que si los tiene activados, si los desactivas en tu línea, es para que cuando te llamen a ti, no se les facture a esa persona. Para que no te los cobren, no debes esperar a que salte SIGUE",Not Hope,Not Hope,5845
LA SALAZALERA  La Venezuela decente no es una frase vacía sino un sueño todavía al alcance y muy vigente. Vemos andar una gente elevando su bandera más allá de la frontera a la moral apegada juiciosa y esperanzada trabajando sin flojera,Hope,Generalized Hope,756
ansío el momento de volver a cantar saoko en vivo,Hope,Realistic Hope,1827
No habéis votado una puta mierda teníamos una oportunidad dee oro y lo habéis desaprovechado n nose q.... N fin #donnalisi,Not Hope,Not Hope,3512
"Le desearía el mal, pero no, ya solita se lo desea, siendo cmo es... 😊 Buen Sábado✌️",Not Hope,Not Hope,2933
#USER# Ni la menciones a vuestros ancestros cuando no puedo conciliar el sueño!,Not Hope,Not Hope,5407
"Ya no me inviten a tomar, invitenme a rezar, mejor..",Not Hope,Not Hope,1120
"#7Mar NARCOTRÁFICO y el SUEÑO DORADO de PABLO ESCOBAR....  ""Colombia, camino a ser un Narcoestado bajo el Gobierno de Petro"" #URL# vía #USER#",Not Hope,Not Hope,4704
"Desearía saber los números de Pentiment, seguro son más bajos, por el tipo de juegos.",Not Hope,Not Hope,7371
#USER# Yo espere con ansias el live navideño del año pasado 🥲🥲,Hope,Generalized Hope,7518
"Yo no creo en esta mierda. Una comisión de expertos que incluye al miserable de Hernán Larraín, nunca va a representar una constitución que quiero para mi país. Pero, lamentablemente, si no voy a votar o si voto nulo, los pocos cupos que quedan, se irán para la derecha. #URL#",Not Hope,Not Hope,1886
#USER# Vivo de mis simps pero aún así ansio tener más dinero: el tweet de $3.99,Hope,Generalized Hope,5427
"Raquel Mosqueperra: “Quiero dedicarle este salto a toda la audiencia, a todos los espectadores”  La realidad: Los espectadores deseando que esté nominada para mandarla a casa 😂 #ConexiónHonduras1",Hope,Generalized Hope,38
Esperé tanto la nueva temporada de Snk y todavía ni la vi jsjsjaj,Not Hope,Not Hope,6618
"#USER# #USER# Cuando los ciudadanos faltamos el respeto a las autoridades , se rompen todos los contratos sociales . No debemos esperar que nos respeten . Nada ha cambiado pero yo he cambiado y todo ha cambiado . Los aspirantes al poder deben saberlo",Not Hope,Not Hope,5834
La vida es tan triste cuando no puedo conciliar el sueño 😓,Not Hope,Not Hope,7267
#USER# Tiene esperanza de ser la candidata. Pues no! Su jefe va a preferir a Adan.,Not Hope,Not Hope,2468
"Ojalá fuera solo en el de letras, esa puta mierda habia que tragarsela en el tecnológico también #URL#",Not Hope,Not Hope,3262
"Feliz Cumpleaños Mi Amor!!! #USER# !!!!! 😍 un añito más, que cumplas todos tus sueño amor  TE AMO!!!!!!🥰😘😊 #URL#",Hope,Generalized Hope,5763
"#USER# Creo que tiene razón en gran parte; nadie puede asegurar la felicidad de los hijos sea o no el embarazo deseado. En todo caso, si no desea tener hijos, no tenga relaciones o use condón y sepa que debe atenerse a las consecuencias si queda embarazada (excepto casos por violación).",Not Hope,Not Hope,7657
Otro día más esperando el plan de seguridad del presidente que nos salvará del infierno por el que estamos pasando. #URL#,Hope,Unrealistic Hope,2295
Acabo de vivir una de las cosas más hermosas de mi vida y como desearía que estuvieras aquí para que la vivieras junto conmigo,Hope,Unrealistic Hope,7005
"Cuando era pequeña, en este día, solía hacer dulces llamados ""Okoshimono"" en la casa de mi abuela 🌸 En Japón, hay un evento llamado 'Hinamatsuri' para rezar por la salud y el crecimiento de las niñas. #URL#",Not Hope,Not Hope,8885
"Que sueño que tengo Lpm, ya había perdido la costumbre de madrugar 😩",Not Hope,Not Hope,2211
"JIRONES DE NUESTRA HISTORIA:  “LA REPÚBLICA DEL RÍO GRANDE”, EL DÍA QUE COAHUILA, NUEVO LEÓN Y TAMAULIPAS TRATARON DE INDEPENDIZARSE DE MÉXICO; SUEÑO EFÍMERO, PERO LO INTENTARON. #URL# a través de #USER#",Not Hope,Not Hope,8837
"#USER# ya quiero que sea lunes para poder escuchar tremendo podcast, estoy muy orgullosa de ustedes. Solo uds logran que me gusten los lunes y los espere con tantas ansias",Hope,Generalized Hope,67
#USER# #USER# Pero que programa miras!!??? Nacho y Marcos estan cabeza a cabeza! Ojala gane Nacho!,Hope,Generalized Hope,4184
"A veces tengo esperanza en que los estupidos no han copado los espacios de poder, luego leo un par de cuñas de los que nos gobiernan y se me pasa 🙃",Hope,Realistic Hope,7193
#USER# Se espera mas cambios y mucha esperanza que habrá un país mejor. Pero fmln ni arena nunca mas!!,Hope,Generalized Hope,2332
de los que viven en la soledad como si se tratara de un patrimonio exclusivo de los que buscan a Dios en el claustro de nuestros Templos. Todo creyente que intenta vivir auténticamente el Camino espiritual siguiendo los preceptos de Dios nuestro Creador debe rezar y cultivar,Not Hope,Not Hope,4627
"Lo sueño, lo anhelo, lo atraigo y se que llegará en su tiempo!",Hope,Realistic Hope,1572
